id,group_id,message,voice,per,comment_group,reuse,omit_tag
271,109011,Second goes to %h_rank_l2. In\nthird place is %h_rank_l3.,%w_0.2|3024403|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
272,109011,In second place is %h_rank_l2.\nComing in third is %h_rank_ta3.,%w_0.2|3024405|%h_rank_l2|3024406|%h_rank_ta3,100,0,0,0
273,109011,In second is %h_rank_l2. In third\nplace is %h_rank_l3.,%w_0.2|3024401|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
274,109011,Second goes to %h_rank_l2.\nComing in third is %h_rank_ta3.,%w_0.2|3024403|%h_rank_l2|3024406|%h_rank_ta3,100,0,0,0
275,109011,In second place is %h_rank_l2. In\nthird place is %h_rank_l3.,%w_0.2|3024405|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
276,109011,In second is %h_rank_l2. Coming\nin third is %h_rank_ta3.,%w_0.2|3024401|%h_rank_l2|3024406|%h_rank_ta3,100,0,0,0
277,109011,Second goes to %h_rank_l2. In\nthird is %h_rank_l3.,%w_0.2|3024403|%h_rank_l2|3024402|%h_rank_l3,100,0,0,0
278,109011,Finishing second is %h_rank_l2.\nIn third place is %h_rank_l3.,%w_0.2|3024405|%h_rank_l2|3024404|%w_0.1|%h_rank_l3,100,0,0,0
280,109013,%h_rank_ta1 takes first place with\na magnificant surge forward.,3037101|%h_rank_ta1,100,0,0,0
281,109013,%h_rank_l1 surges through!,%w_0.1|%h_rank_l1|3037201,100,0,0,0
284,109015,%h_rank_ta1 wins the brutal\nbattle of attrition.,%w_0.1|3092501|%h_rank_ta1,100,0,0,0
285,109016,"Taking first is %h_rank1.\nExhausted as she was, she still managed to run\naway with the lead.",%w_0.1|3092601|%h_rank1|3092602,100,0,0,0
286,109015,"It might have been a tough race, but in the\nend, this will go down as a fond memory for\n%h_rank_ta1.",%w_0.1|3092701|%h_rank_ta1,100,0,0,0
287,109100,A strong race for %h_rank_l1! No\none can catch her on Japanese dirt!,%w_0.1|3025201|%h_rank_l1|3025202,100,0,0,0
288,109101,%h_rank_l1 truly deserves to be\ncalled the fastest sprinter!,%w_0.1|3025301|%h_rank_l1,100,0,0,0
289,109102,%h_rank_l1 brilliantly takes the\ntitle of spring's greatest medium-distance\nrunner!,%w_0.1|%h_rank_l1|3025401,100,0,0,0
290,109103,The untainted queen of the cherry blossoms is\nreborn this year!,%w_0.1|3025501|%h_rank_ta1|3025502,100,0,0,0
291,109104,%h_rank_ta1 wins! Taking victory\nin the Satsuki Sho earns her one leg of the\nTriple Crown!,%w_0.1|3025601|%h_rank_ta1|3025602,100,0,0,0
292,109105,%h_rank_ta1 wins! She earns the\nname of the current greatest Umamusume!,%w_0.1|3025701|%h_rank_ta1|3025702,100,0,0,0
293,109106,%h_rank_l1 did it! She's crowned\nthe ruler of the mile on the turf of Fuchu!,%w_0.1|3025801|%h_rank_l1|3025802,100,0,0,0
294,109107,Taking the crown after a heated battle is\n%h_rank_ta1!,%w_0.1|3025901|%h_rank_ta1,100,0,0,0
295,109108,%h_rank1 wins the race! The\nqueen of the Oaks is %h_rank_ta1!,%w_0.1|%h_rank1|3026001|%h_rank_ta1,100,0,0,0
296,109109,She did it! %h_rank_ta1 wins the\nrace! She dominated the Derby!,%w_0.1|3026101|%h_rank_ta1|3026102,100,0,0,0
297,109110,%h_rank1 wins! Taking the\nthrone as queen of the mile for the first half of\nthis season is %h_rank_ta1!,%w_0.1|%h_rank1|3026201|%h_rank_ta1,100,0,0,0
298,109111,Well done! %h_rank_ta1 is the star\nof Takarazuka! Her dreams have come true!,%w_0.1|3026301|%h_rank_ta1|3026302,100,0,0,0
299,109112,"Coming out in front of that electrifying battle,\n%h_rank_ta1 wins the Sprinters\nStakes!",%w_0.1|3026401|%h_rank_ta1|3026402,100,0,0,0
300,109113,The queen has made her appearance in Kyoto\nthis fall! %h_rank_l1 wins the\nShuka Sho!,%w_0.1|3026501|%h_rank_l1|3026502,100,0,0,0
301,109114,%h_rank_ta1 wins! A stunning\nvictory on the chrysanthemum stage!,%w_0.1|3026601|%h_rank_ta1|3026602,100,0,0,0
302,109115,%h_rank_l1 did it! She overcame\nfierce foes and won the fall Tenno Sho!,%w_0.1|3026701|%h_rank_l1|3026702,100,0,0,0
303,109116,%h_rank_l1 has surmounted the\nhills of Kyoto! The queen has made a majestic\nreturn!,%w_0.1|3026801|%h_rank_l1|3026802,100,0,0,0
304,109117,%h_rank_l1 defeats her rival and\nis crowned the queen of the mile!,%w_0.1|%h_rank_l1|3026901,100,0,0,0
305,109118,%h_rank_l1 did it! She turned the\ntables on her would-be assassins and showed\nus a stunning victory!,%w_0.1|3027001|%h_rank_l1|3027002,100,0,0,0
306,109119,%h_rank_l1 wins the Champions\nCup and takes her throne to become queen of\nthe dirt!,%w_0.1|%h_rank_l1|3027101,100,0,0,0
307,109120,Rising to fame at Hanshin this December is\n%h_rank_ta1! We've witnessed the\nbirth of a new queen!,%w_0.1|3027201|%h_rank_ta1|3027202,100,0,0,0
308,109121,%h_rank_ta1 wins! Will she stir up\na storm in next year's Classics?!,%w_0.1|3027301|%h_rank_ta1|3027302,100,0,0,0
309,109122,"Taking the grand prix,\n%h_rank_ta1 wins the final\nshowdown of the year and takes all the glory!",%w_0.1|3027401|%h_rank_ta1|3027402,100,0,0,0
310,109123,%h_rank1 shows us what a\nfirst-class star looks like and takes the first\nstep on the road to the Classics!,%w_0.1|%h_rank1|3027501,100,0,0,0
315,109127,%h_rank_l1 did it! Her real\nchallenge starts here!,%h_rank_l1|3092401|%h_rank_no1|%c_0.01|3092402,100,0,0,0
316,109128,The winner of this beginners' race is\n%h_rank_ta1! This is the best start\nto summiting the Little Star Cup that\n%h_rank1 could have hoped\nfor!,3028001|%h_rank_ta1|%h_rank1|3028002,100,0,0,0
317,109129,"After a difficult battle,\n%h_rank_ta1 comes out on top!\nBut her real challenge starts here!",3028101|%h_rank_ta1|%h_rank_no1|%c_0.02|3028102,100,0,0,0
318,109130,Taking victory at the Virgo is\n%h_rank_ta1! She'll be running in\nthe Aries in the new season!,3028201|%h_rank_ta1|3028202,100,0,0,0
319,109131,The Aries conqueror is\n%h_rank_ta1! These are the fruits\nof her diligent training. Now comes the next\nstep: the Cassiopeia!,3028301|%h_rank_ta1|3028302,100,0,0,0
320,109132,Cassiopeia watches over\n%h_rank1 as she cross the\nfinish line first! Only one more race for the\nLittle Star Cup!,3028401|%c_0.02|%h_rank1|3028402,100,0,0,0
321,109133,The winner of the Little Star Cup is\n%h_rank_l1! She's earned a\nperfect record in preparation for her debut in\nthe Twinkle Series!,3028501|%h_rank_l1|3028502,100,0,0,0
322,109134,%legend shows us her\nunbelievable strength! She's the one to beat\nfor Little Star Cup contenders!,3028601|%legend|3028602,100,0,0,0
323,109135,Could this be the greatest generation ever?!\n%h_rank1 manages to defeat\nthe legend before even making her debut!,3028701|%h_rank1|3028702,100,0,0,0
324,109300,%h_rank1 put on a furious run\ndown that stretch!,%w_0.1|%h_rank1|3035301,100,0,0,0
334,112009,"Only 1,000 meters left.",%w_0.1|1029701,100,0,0,0
340,112012,400 meters left.,%w_0.1|2030101,100,0,0,0
341,112012,There's 400 meters to go.,%w_0.1|2043901,100,0,0,0
342,112012,400 meters until glory.,%w_0.1|2044001,100,0,0,0
343,112013,200 meters left.,%w_0.1|2030201,100,0,0,0
344,112013,200 meters left.,%w_0.1|2044901,100,0,0,0
347,112015,They've passed the first corner and are heading\ntoward the second.,%w_0.1|1042401,100,0,0,0
348,112015,They round the first corner and make for the\nsecond.,%w_0.1|1042501,100,0,0,0
349,112015,The Umamusume have passed the first corner\nand are heading into the second.,1043101,100,0,0,0
350,112015,Out of the first corner and into the second.,1030301,100,0,0,0
351,112022,They've passed the second corner and entered\nthe backstretch.,%w_0.1|1030401,100,0,0,0
352,112022,Leaving the second corner and heading into\nthe backstretch.,1043001,100,0,0,0
356,112020,Moving from the fourth corner into the final\nstretch.,%w_0.1|1030601,100,0,0,0
357,112020,The fourth corner.,%w_0.1|1044101,100,0,0,0
358,112020,Coming up to the fourth corner.,%w_0.1|1046001,100,0,0,0
359,112022,"Heading into the backstretch,\n%h_rank1 is in the lead.",1034101|%h_rank1,100,0,0,0
360,112021,"Coming into the backstretch, the leader and\nthe trailer are separated by %basin.",%w_0.1|1045701|%basin,100,0,0,0
361,112023,"Moving into the backstretch of the second lap,\nthe Umamusume are starting to feel the burn.",1034301,30,0,0,0
362,112024,%h_rank1 holds on to the lead\nas she enters the backstretch of the second\nlap.,1034201|%h_rank1,100,0,0,0
363,112025,They're about to pass in front of the stands on\nthe first lap.,%w_0.1|1045101,100,0,0,0
364,112025,They're passing in front of the stands for the\nfirst time.,%w_0.1|1045201,100,0,0,0
365,112025,"Welcomed by cheers from the stands, they\nrace down the homestretch for the first time.",1034001,100,0,0,0
367,112025,They're on the homestretch of the first lap.,1042601,100,0,0,0
368,112025,They run past the stands on their first lap.,1042701,100,0,0,0
370,112027,They're entering the middle of the backstretch.,1042901,100,0,0,0
372,112016,They're now approaching the second corner.,%w_0.1|1043401,100,0,0,0
385,112100,They're coming down Yodo Hill on the third\ncorner!,1030701,100,0,0,0
386,112101,They've passed the big elm and are heading\ninto the fourth corner.,%w_0.1|1030801,100,0,0,0
387,112102,Here comes the hill! The Nigawa slope starts\nhere!,1030901,100,0,0,0
388,112103,Anything can happen in rough-and-tumble\nFukushima!,1031001,100,0,0,0
389,112104,A cool breeze is blowing in Sapporo.,1031101,100,0,0,0
390,112105,They've passed the hill on the second corner\nand are heading into the backstretch.,1031201,100,0,0,0
391,112106,It's do or die on the Niigata final stretch!,1031301,100,0,0,0
392,112107,"We're at the third corner, and it's time for the\nBattle of Okehazama!",1031401,100,0,0,0
393,112108,The stretch here at Nakayama is short! Will the\nrunners at the back make it in time?,%w_0.1|1031501,100,0,0,0
394,112109,The wind blowing in from from the Tsugaru\nStrait is cold here on the Hakodate turf.,%w_0.1|1031601,100,0,0,0
395,112110,Who will be the one to win the rigorous Little\nStar Cup?!,1031701,100,0,0,0
396,112200,They're moving from turf to dirt.,1033801,100,0,0,0
397,112111,%h_player passes the big zelkova tree and is headed for the fourth corner.,%h_player|%w_0.01|1030801,100,0,0,0
431,112310,%horse1 is a little unsteady.,%horse1|2095601,100,0,0,0
432,112310,%horse1 seems to be at a slight\ndisadvantage.,%horse1|2095701,100,0,0,0
509,113000,And moving along the outside is\n%horse_ta2.,1074601|%horse_ta2,100,0,1,0
510,113000,Passing on the outside is\n%horse2.,1074701|%horse2,100,0,1,0
511,113000,And sticking to the outside is\n%horse2.,1074801|%horse2,100,0,1,0
512,113000,"From the outside, here comes\n%horse2!",1074901|%horse2,100,0,1,0
513,113000,On the outside is %horse2.,1075001|%horse2,100,0,1,0
514,113000,Moving along the outside is\n%horse2.,1075101|%horse2,100,0,1,0
515,113000,Positioned on the outside is\n%horse2.,1075201|%horse2,100,0,1,0
516,113000,Running on the outside is\n%horse2.,1075301|%horse2,100,0,1,0
517,113000,And coming around on the outside is\n%horse2.,1075401|%horse2,100,0,1,0
518,113000,Sticking to the outside is\n%horse2.,1075501|%w_0.01|%horse2,100,0,1,0
519,113000,Coming around on the outside is\n%horse2.,1075601|%horse2,100,0,1,0
520,113000,Staying on the outside is\n%horse2.,1076401|%w_0.02|%horse2,100,0,1,0
521,113002,And on the outside is %horse2.,1076501|%horse2,100,0,1,0
522,113001,And moving along the inside is\n%horse_ta2.,1072301|%horse_ta2,100,0,1,0
523,113001,And sticking to the inside is\n%horse2.,1072401|%horse2,100,0,1,0
524,113001,"From the inside, here comes\n%horse2!",1072501|%horse2,100,0,1,0
525,113001,On the inside is %horse2.,1072601|%horse2,100,0,1,0
526,113001,Moving along the inside is\n%horse2.,1072701|%horse2,100,0,1,0
527,113001,Positioned on the inside is\n%horse2.,1072801|%horse2,100,0,1,0
528,113001,Running on the inside is\n%horse2.,1072901|%horse2,100,0,1,0
529,113001,And coming around on the inside is\n%horse2.,1073001|%w_0.01|%horse2,100,0,1,0
530,113001,Sticking to the inside is\n%horse2.,1073101|%horse2,100,0,1,0
531,113001,Coming around on the inside is\n%horse2.,1073201|%w_0.01|%horse2,100,0,1,0
532,113001,Staying on the inside is %horse2.,1074101|%horse2,100,0,1,0
533,113001,Moving out from the inside is\n%horse2.,1073501|%horse2,100,0,1,0
534,113001,And on the inside is %horse2.,1074201|%horse2,100,0,1,0
535,113002,Farther outside is %horse2.,1075701|%horse2,100,0,1,0
536,113002,Coming in from farther out is\n%horse2.,1075801|%horse2,100,0,1,0
537,113002,Moving in from even farther out is\n%horse2.,1076601|%horse2,100,0,1,0
538,113003,Farther inside is %horse2.,1073301|%horse2,100,0,1,0
539,113003,Coming out from farther in is\n%horse2.,1073401|%horse2,100,0,1,0
540,113003,Moving out from even farther in is\n%horse2.,1074301|%horse2,100,0,1,0
541,113004,Next is %horse2.,%w_0.1|1076901|%horse2,100,0,1,0
542,113004,And coming up from behind is\n%horse2.,%w_0.1|1077001|%horse2,100,0,1,0
543,113004,Then %horse2.,%w_0.1|1077101|%horse2,100,0,1,0
544,113004,And then %horse2.,%w_0.1|1077201|%horse2,100,0,1,0
545,113004,And after her is %horse2.,%w_0.1|1077301|%horse2,100,0,1,0
546,113004,Behind her is %horse2.,%w_0.1|1077401|%horse2,100,0,1,0
547,113004,And then behind her is %horse2.,%w_0.1|1077501|%horse2,100,0,1,0
548,113004,And then comes %horse2.,%w_0.1|1077801|%horse2,100,0,1,0
549,113004,Moving behind her is %horse2.,%w_0.1|1077901|%horse2,100,0,1,0
550,113004,Next is %horse2.,%w_0.1|1078001|%horse2,100,0,1,0
551,113004,Then it's %horse2.,%w_0.1|1078101|%horse2,100,0,1,0
553,113005,Just on the inside is %horse1.,1074401|%horse1,100,0,1,0
554,113006,Just on the outside is %horse1.,1076701|%horse1,100,0,1,0
557,113007,%horse1 is coming up on her\nside.,%w_0.1|%horse1|2048501,100,0,1,0
558,113007,%horse1 comes up on her side.,%w_0.1|%horse1|2048601,100,0,1,0
559,113007,%horse1 closes in.,%w_0.1|%horse1|2048701,100,0,1,0
591,113012,%horse2 is giving chase.,%horse2|1062501,100,0,1,0
592,113012,Right next to her is %horse2.,1067501|%horse2,100,0,1,0
593,113012,Directly behind her is %horse2.,1010901|%horse2,100,0,1,0
594,113012,%horse2 is right behind.,%w_0.1|%horse2|1039401,100,0,1,0
595,113013,A little behind her is %horse2.,1038601|%w_0.01|%horse2,100,0,1,0
596,113013,Coming up slightly behind her is\n%horse2.,1038701|%horse2,100,0,1,0
597,113013,Watching from behind is\n%horse2.,1039301|%horse2,100,0,1,0
599,113015,One length away from her is\n%horse2.,%w_0.1|1062601|%horse2,100,0,1,0
600,113015,One length away is %horse2.,%w_0.1|1069601|%horse2,100,0,1,0
601,113016,Two lengths away from her is\n%horse2.,1062701|%horse2,100,0,1,0
602,113016,Two lengths away is %horse2.,1069701|%horse2,100,0,1,0
603,113017,Two to three lengths away is\n%horse2.,1067201|%horse2,100,0,1,0
604,113018,Three lengths away from her is\n%horse2.,1062801|%horse2,100,0,1,0
605,113018,Three lengths away is %horse2.,1069801|%horse2,100,0,1,0
606,113019,Three to four lengths away is\n%horse2.,1067401|%horse2,100,0,1,0
607,113020,Four lengths away from her is\n%horse2.,1062901|%horse2,100,0,1,0
608,113020,Four lengths away is %horse2.,1069901|%horse2,100,0,1,0
609,113021,Five lengths away from her is\n%horse2.,1063001|%horse2,100,0,1,0
610,113021,Five lengths away is %horse2.,1070001|%horse2,100,0,1,0
611,113021,About five lengths away is\n%horse2.,1067301|%horse2,100,0,1,0
618,113027,Far away from her is %horse2.,%w_0.1|1063201|%horse2,100,0,1,0
619,113028,Coming from the inside is\n%horse1.,1041801|%horse1,100,0,1,0
620,113028,%horse1 pushes forward from\nthe inside.,%horse1|1041801,100,0,1,0
621,113029,%horse1 pushes forward from\nthe outside.,%horse1|1041901,100,0,1,0
622,113029,Coming from the outside is\n%horse1.,1041901|%horse1,100,0,1,0
624,113031,%horse1 is staying in position.,%horse1|1057801,100,0,1,0
625,113031,%horse1 is here.,%horse1|1057901,100,0,1,0
626,113031,Here's %horse1.,%horse1|1058001,100,0,1,0
627,113032,Then %horse1.,%w_0.1|1038901|%horse1,100,0,1,0
628,113032,And then %horse1.,%w_0.1|1039001|%horse1,100,0,1,0
629,113033,Let's take another look at the rankings.,1010201,100,0,0,0
632,113100,"At the front, %h_rank1 has a\nlead of over 10 lengths!",1010501|%h_rank1|1010502,100,0,0,0
633,113101,"Out front is %h_rank1, moving\nalong smoothly.",1010601|%h_rank1|%w_0.03|1010602,100,0,0,0
634,113101,Still in front is %h_rank1 by\n%basin_l,2012601|%h_rank1|%w_0.01|%basin_l,100,0,0,0
635,113101,Keeping the lead is %h_rank1.,2012701|%h_rank1,100,0,0,0
636,113101,Still out in front is %h_rank1.,1037801|%h_rank1,100,0,0,0
637,113101,Still in the lead is %horse1.,%w_0.1|1038501|%horse1,100,0,0,0
638,113101,Still leading is %h_rank1.,%w_0.1|1058101|%w_0.01|%h_rank1,100,0,0,0
639,113101,%h_rank1 is keeping the lead.,%h_rank1|%w_0.01|1037901,100,0,0,0
640,113102,Leading the field is %h_rank1.,1010701|%h_rank1,100,0,0,0
642,113103,Currently in first place is\n%h_rank1. We've had a change\nof leader.,1010701|%h_rank1|1010702,100,0,0,0
643,113103,Now in the lead is %h_rank1.,1067801|%h_rank1,100,0,0,0
644,113103,And now in the lead is\n%h_rank1.,1067901|%h_rank1,100,0,0,0
645,113103,And now in the lead is\n%h_rank1.,1078901|%h_rank1,100,0,0,0
646,113103,And now %h_rank1 has the\nlead.,1079001|%w_0.01|%h_rank1|1079002,100,0,0,0
647,113103,And taking the lead is\n%h_rank_ta1.,1079101|%h_rank_ta1,100,0,0,0
648,113103,And now taking the lead is\n%h_rank1.,1079201|%w_0.01|%h_rank1,100,0,0,0
649,113105,Trailing far behind in second is\n%horse2.,1010801|1010802|%horse2,100,0,0,0
650,113105,"Far behind the leader, running in second is\n%horse2.",1010803|1010804|%horse2,100,0,0,0
651,113105,This gap is starting to look insurmountable.\nCurrently in second is %horse2.,1010805|1010806|%horse2,100,0,0,0
652,113105,"Trailing far behind, running in second is\n%horse2.",1010801|1010804|%horse2,100,0,0,0
