id,factor_group_id,effect_id,target_type,value_1,value_2
4082,20285,2,41,202852,2
4083,20285,3,41,202852,3
4084,20285,4,41,202852,4
4085,20285,5,41,202852,5
4086,20286,1,41,202862,1
4087,20286,2,41,202862,2
4088,20286,3,41,202862,3
4089,20286,4,41,202862,4
4090,20286,5,41,202862,5
4091,31011,1,1,5,0
4092,31011,1,6,5,0
4093,31011,2,1,10,0
4094,31011,2,6,10,0
4095,31011,3,1,15,0
4096,31011,3,6,15,0
4097,31012,1,3,5,0
4098,31012,1,6,5,0
4099,31012,2,3,10,0
4100,31012,2,6,10,0
4101,31012,3,3,15,0
4102,31012,3,6,15,0
4103,31013,1,4,5,0
4104,31013,1,6,5,0
4105,31013,2,4,10,0
4106,31013,2,6,10,0
4107,31013,3,4,15,0
4108,31013,3,6,15,0
4109,31014,1,41,210311,1
4110,31014,2,41,210311,2
4111,31014,3,41,210311,3
4112,31014,4,41,210311,4
4113,31014,5,41,210311,5
4114,105401,1,41,900541,1
4115,105401,1,63,1,0
4116,105401,1,61,1,0
4117,105401,1,64,1,0
4118,105401,2,41,900541,2
4119,105401,2,63,2,0
4120,105401,2,61,1,0
4121,105401,2,64,1,0
4122,105401,3,41,900541,3
4123,105401,3,63,2,0
4124,105401,3,61,2,0
4125,105401,3,64,1,0
4126,105401,4,41,900541,3
4127,105401,4,63,2,0
4128,105401,4,61,2,0
4129,105401,4,64,2,0
4130,106301,1,41,900631,1
4131,106301,1,64,2,0
4132,106301,1,65,1,0
4133,106301,2,41,900631,2
4134,106301,2,64,3,0
4135,106301,2,65,1,0
4136,106301,3,41,900631,3
4137,106301,3,64,4,0
4138,106301,3,65,1,0
4139,106301,4,41,900631,3
4140,106301,4,64,4,0
4141,106301,4,65,2,0
4142,110801,1,41,901081,1
4143,110801,1,61,2,0
4144,110801,1,63,1,0
4145,110801,2,41,901081,2
4146,110801,2,61,3,0
4147,110801,2,63,1,0
4148,110801,3,41,901081,3
4149,110801,3,61,4,0
4150,110801,3,63,1,0
4151,110801,4,41,901081,3
4152,110801,4,61,4,0
4153,110801,4,63,2,0
4159,20287,1,41,202872,1
4160,20287,2,41,202872,2
4161,20287,3,41,202872,3
4162,20287,4,41,202872,4
4163,20287,5,41,202872,5
4164,20288,1,41,202882,1
4165,20288,2,41,202882,2
4166,20288,3,41,202882,3
4167,20288,4,41,202882,4
4168,20288,5,41,202882,5
4169,20289,1,41,202892,1
4170,20289,2,41,202892,2
4171,20289,3,41,202892,3
4172,20289,4,41,202892,4
4173,20289,5,41,202892,5
4174,20290,1,41,202902,1
4175,20290,2,41,202902,2
4176,20290,3,41,202902,3
4177,20290,4,41,202902,4
4178,20290,5,41,202902,5
4179,20291,1,41,202912,1
4180,20291,2,41,202912,2
4181,20291,3,41,202912,3
4182,20291,4,41,202912,4
4183,20291,5,41,202912,5
4184,20292,1,41,202922,1
4185,20292,2,41,202922,2
4186,20292,3,41,202922,3
4187,20292,4,41,202922,4
4188,20292,5,41,202922,5
4189,20293,1,41,202932,1
4190,20293,2,41,202932,2
4191,20293,3,41,202932,3
4192,20293,4,41,202932,4
4193,20293,5,41,202932,5
4194,20294,1,41,202942,1
4195,20294,2,41,202942,2
4196,20294,3,41,202942,3
4197,20294,4,41,202942,4
4198,20294,5,41,202942,5
4199,21030,1,41,210302,1
4200,21030,2,41,210302,2
4201,21030,3,41,210302,3
4202,21030,4,41,210302,4
4203,21030,5,41,210302,5
4204,108001,1,41,900801,1
4205,108001,1,65,1,0
4206,108001,1,63,1,0
4207,108001,1,61,1,0
4208,108001,2,41,900801,2
4209,108001,2,65,2,0
4210,108001,2,63,1,0
4211,108001,2,61,1,0
4212,108001,3,41,900801,3
4213,108001,3,65,2,0
4214,108001,3,63,2,0
4215,108001,3,61,1,0
4216,108001,4,41,900801,3
4217,108001,4,65,2,0
4218,108001,4,63,2,0
4219,108001,4,61,2,0
4220,20295,1,41,202952,1
4221,20295,2,41,202952,2
4222,20295,3,41,202952,3
4223,20295,4,41,202952,4
4224,20295,5,41,202952,5
4225,110901,1,41,901091,1
4226,110901,1,63,2,0
4227,110901,1,64,1,0
4228,110901,2,41,901091,2
4229,110901,2,63,3,0
4230,110901,2,64,1,0
4231,110901,3,41,901091,3
4232,110901,3,63,4,0
4233,110901,3,64,1,0
4234,110901,4,41,901091,3
4235,110901,4,63,4,0
4236,110901,4,64,2,0
4237,106502,1,41,910651,1
4238,106502,1,63,1,0
4239,106502,1,61,1,0
4240,106502,1,64,1,0
4241,106502,2,41,910651,2
4242,106502,2,63,2,0
4243,106502,2,61,1,0
4244,106502,2,64,1,0
4245,106502,3,41,910651,3
4246,106502,3,63,2,0
4247,106502,3,61,2,0
4248,106502,3,64,1,0
4249,106502,4,41,910651,3
4250,106502,4,63,2,0
4251,106502,4,61,2,0
4252,106502,4,64,2,0
4253,108502,1,41,910851,1
4254,108502,1,65,1,0
4255,108502,1,63,1,0
4256,108502,1,61,1,0
4257,108502,2,41,910851,2
4258,108502,2,65,2,0
4259,108502,2,63,1,0
4260,108502,2,61,1,0
4261,108502,3,41,910851,3
4262,108502,3,65,2,0
4263,108502,3,63,2,0
4264,108502,3,61,1,0
4265,108502,4,41,910851,3
4266,108502,4,65,2,0
4267,108502,4,63,2,0
4268,108502,4,61,2,0
4269,20296,1,41,202962,1
4270,20296,2,41,202962,2
4271,20296,3,41,202962,3
4272,20296,4,41,202962,4
4273,20296,5,41,202962,5
4274,103503,1,41,920351,1
4275,103503,1,61,1,0
4276,103503,1,63,1,0
4277,103503,1,62,1,0
4278,103503,2,41,920351,2
4279,103503,2,61,2,0
4280,103503,2,63,1,0
4281,103503,2,62,1,0
4282,103503,3,41,920351,3
4283,103503,3,61,2,0
4284,103503,3,63,2,0
4285,103503,3,62,1,0
4286,103503,4,41,920351,3
4287,103503,4,61,2,0
4288,103503,4,63,2,0
4289,103503,4,62,2,0
4290,110201,1,41,901021,1
4291,110201,1,64,1,0
4292,110201,1,63,1,0
4293,110201,1,62,1,0
4294,110201,2,41,901021,2
4295,110201,2,64,2,0
4296,110201,2,63,1,0
4297,110201,2,62,1,0
4298,110201,3,41,901021,3
4299,110201,3,64,2,0
4300,110201,3,63,2,0
4301,110201,3,62,1,0
4302,110201,4,41,901021,3
4303,110201,4,64,2,0
4304,110201,4,63,2,0
4305,110201,4,62,2,0
4306,104503,1,41,920451,1
4307,104503,1,62,1,0
4308,104503,1,61,1,0
4309,104503,1,65,1,0
4310,104503,2,41,920451,2
4311,104503,2,62,2,0
4312,104503,2,61,1,0
4313,104503,2,65,1,0
4314,104503,3,41,920451,3
4315,104503,3,62,2,0
4316,104503,3,61,2,0
4317,104503,3,65,1,0
4318,104503,4,41,920451,3
4319,104503,4,62,2,0
4320,104503,4,61,2,0
4321,104503,4,65,2,0
4322,107202,1,41,910721,1
4323,107202,1,63,1,0
4324,107202,1,64,1,0
4325,107202,1,62,1,0
4326,107202,2,41,910721,2
4327,107202,2,63,2,0
4328,107202,2,64,1,0
4329,107202,2,62,1,0
4330,107202,3,41,910721,3
4331,107202,3,63,2,0
4332,107202,3,64,2,0
4333,107202,3,62,1,0
4334,107202,4,41,910721,3
4335,107202,4,63,2,0
4336,107202,4,64,2,0
4337,107202,4,62,2,0
4338,20297,1,41,202972,1
4339,20297,2,41,202972,2
4340,20297,3,41,202972,3
4341,20297,4,41,202972,4
4342,20297,5,41,202972,5
4343,103203,1,41,920321,1
4344,103203,1,61,1,0
4345,103203,1,65,1,0
4346,103203,1,63,1,0
4347,103203,2,41,920321,2
4348,103203,2,61,2,0
4349,103203,2,65,1,0
4350,103203,2,63,1,0
4351,103203,3,41,920321,3
4352,103203,3,61,2,0
4353,103203,3,65,2,0
4354,103203,3,63,1,0
4355,103203,4,41,920321,3
4356,103203,4,61,2,0
4357,103203,4,65,2,0
4358,103203,4,63,2,0
4359,20298,1,41,202982,1
4360,20298,2,41,202982,2
4361,20298,3,41,202982,3
4362,20298,4,41,202982,4
4363,20298,5,41,202982,5
4364,108201,1,41,900821,1
4365,108201,1,61,2,0
4366,108201,1,65,1,0
4367,108201,2,41,900821,2
4368,108201,2,61,3,0
4369,108201,2,65,1,0
4370,108201,3,41,900821,3
4371,108201,3,61,4,0
4372,108201,3,65,1,0
4373,108201,4,41,900821,3
4374,108201,4,61,4,0
4375,108201,4,65,2,0
4376,31015,1,1,3,0
4377,31015,1,6,3,0
4378,31015,2,1,6,0
4379,31015,2,6,6,0
4380,31015,3,1,9,0
4381,31015,3,6,9,0
4382,31016,1,2,3,0
4383,31016,1,6,3,0
4384,31016,2,2,6,0
4385,31016,2,6,6,0
4386,31016,3,2,9,0
4387,31016,3,6,9,0
4388,31017,1,3,3,0
4389,31017,1,6,3,0
4390,31017,2,3,6,0
4391,31017,2,6,6,0
4392,31017,3,3,9,0
4393,31017,3,6,9,0
4394,31018,1,4,3,0
4395,31018,1,6,3,0
4396,31018,2,4,6,0
4397,31018,2,6,6,0
4398,31018,3,4,9,0
4399,31018,3,6,9,0
4400,31019,1,5,3,0
4401,31019,1,6,3,0
4402,31019,2,5,6,0
4403,31019,2,6,6,0
4404,31019,3,5,9,0
4405,31019,3,6,9,0
4406,31020,1,41,210331,1
4407,31020,2,41,210331,2
4408,31020,3,41,210331,3
4409,31020,4,41,210331,4
4410,31020,5,41,210331,5
4411,106103,1,41,920611,1
4412,106103,1,63,1,0
4413,106103,1,65,1,0
4414,106103,1,64,1,0
4415,106103,2,41,920611,2
4416,106103,2,63,2,0
4417,106103,2,65,1,0
4418,106103,2,64,1,0
4419,106103,3,41,920611,3
4420,106103,3,63,2,0
4421,106103,3,65,2,0
4422,106103,3,64,1,0
4423,106103,4,41,920611,3
4424,106103,4,63,2,0
4425,106103,4,65,2,0
4426,106103,4,64,2,0
4427,104402,1,41,910441,1
4428,104402,1,64,1,0
4429,104402,1,61,1,0
4430,104402,1,63,1,0
4431,104402,2,41,910441,2
4432,104402,2,64,2,0
4433,104402,2,61,1,0
4434,104402,2,63,1,0
4435,104402,3,41,910441,3
4436,104402,3,64,2,0
4437,104402,3,61,2,0
4438,104402,3,63,1,0
4439,104402,4,41,910441,3
4440,104402,4,64,2,0
4441,104402,4,61,2,0
4442,104402,4,63,2,0
4443,20299,1,41,202992,1
4444,20299,2,41,202992,2
4445,20299,3,41,202992,3
4446,20299,4,41,202992,4
4447,20299,5,41,202992,5
4448,109401,1,41,900941,1
4449,109401,1,63,1,0
4450,109401,1,61,1,0
4451,109401,1,62,1,0
4452,109401,2,41,900941,2
4453,109401,2,63,2,0
4454,109401,2,61,1,0
4455,109401,2,62,1,0
4456,109401,3,41,900941,3
4457,109401,3,63,2,0
4458,109401,3,61,2,0
4459,109401,3,62,1,0
4460,109401,4,41,900941,3
4461,109401,4,63,2,0
4462,109401,4,61,2,0
4463,109401,4,62,2,0
4464,20300,1,41,203002,1
4465,20300,2,41,203002,2
4466,20300,3,41,203002,3
4467,20300,4,41,203002,4
4468,20300,5,41,203002,5
4469,111901,1,41,901191,1
4470,111901,1,62,1,0
4471,111901,1,65,1,0
4472,111901,1,63,1,0
4473,111901,2,41,901191,2
4474,111901,2,62,2,0
4475,111901,2,65,1,0
4476,111901,2,63,1,0
4477,111901,3,41,901191,3
4478,111901,3,62,2,0
4479,111901,3,65,2,0
4480,111901,3,63,1,0
4481,111901,4,41,901191,3
4482,111901,4,62,2,0
4483,111901,4,65,2,0
4484,111901,4,63,2,0
4485,20301,1,41,203012,1
4486,20301,2,41,203012,2
4487,20301,3,41,203012,3
4488,20301,4,41,203012,4
4489,20301,5,41,203012,5
4490,20302,1,41,203022,1
4491,20302,2,41,203022,2
4492,20302,3,41,203022,3
4493,20302,4,41,203022,4
4494,20302,5,41,203022,5
4495,20303,1,41,203032,1
4496,20303,2,41,203032,2
4497,20303,3,41,203032,3
4498,20303,4,41,203032,4
4499,20303,5,41,203032,5
4500,20304,1,41,203042,1
4501,20304,2,41,203042,2
4502,20304,3,41,203042,3
4503,20304,4,41,203042,4
4504,20304,5,41,203042,5
4505,21032,1,41,210322,1
4506,21032,2,41,210322,2
4507,21032,3,41,210322,3
4508,21032,4,41,210322,4
4509,21032,5,41,210322,5
4510,103003,1,41,920301,1
4511,103003,1,62,2,0
4512,103003,1,64,1,0
4513,103003,2,41,920301,2
4514,103003,2,62,3,0
4515,103003,2,64,1,0
4516,103003,3,41,920301,3
4517,103003,3,62,4,0
4518,103003,3,64,1,0
4519,103003,4,41,920301,3
4520,103003,4,62,4,0
4521,103003,4,64,2,0
4522,20305,1,41,203052,1
4523,20305,2,41,203052,2
4524,20305,3,41,203052,3
4525,20305,4,41,203052,4
4526,20305,5,41,203052,5
4535,20306,1,41,203061,1
4536,20306,2,41,203061,2
4537,20306,3,41,203061,3
4538,20306,4,41,203061,4
4539,20306,5,41,203061,5
4540,20307,1,41,203071,1
4541,20307,2,41,203071,2
4542,20307,3,41,203071,3
4543,20307,4,41,203071,4
4544,20307,5,41,203071,5
4545,103703,1,41,920371,1
4546,103703,1,64,1,0
4547,103703,1,62,1,0
4548,103703,1,65,1,0
4549,103703,2,41,920371,2
4550,103703,2,64,2,0
4551,103703,2,62,1,0
4552,103703,2,65,1,0
4553,103703,3,41,920371,3
4554,103703,3,64,2,0
4555,103703,3,62,2,0
4556,103703,3,65,1,0
4557,103703,4,41,920371,3
4558,103703,4,64,2,0
4559,103703,4,62,2,0
4560,103703,4,65,2,0
4561,109902,1,41,910991,1
4562,109902,1,61,1,0
4563,109902,1,62,1,0
4564,109902,1,65,1,0
4565,109902,2,41,910991,2
4566,109902,2,61,2,0
4567,109902,2,62,1,0
4568,109902,2,65,1,0
4569,109902,3,41,910991,3
4570,109902,3,61,2,0
4571,109902,3,62,2,0
4572,109902,3,65,1,0
4573,109902,4,41,910991,3
4574,109902,4,61,2,0
4575,109902,4,62,2,0
4576,109902,4,65,2,0
4577,20308,1,41,203082,1
4578,20308,2,41,203082,2
4579,20308,3,41,203082,3
4580,20308,4,41,203082,4
4581,20308,5,41,203082,5
4582,20309,1,41,203093,1
4583,20309,2,41,203093,2
4584,20309,3,41,203093,3
4585,20309,4,41,203093,4
4586,20309,5,41,203093,5
4587,20310,1,41,203103,1
4588,20310,2,41,203103,2
4589,20310,3,41,203103,3
4590,20310,4,41,203103,4
4591,20310,5,41,203103,5
4592,112001,1,41,901201,1
4593,112001,1,61,2,0
4594,112001,1,63,1,0
4595,112001,2,41,901201,2
4596,112001,2,61,3,0
4597,112001,2,63,1,0
4598,112001,3,41,901201,3
4599,112001,3,61,4,0
4600,112001,3,63,1,0
4601,112001,4,41,901201,3
4602,112001,4,61,4,0
4603,112001,4,63,2,0
4604,20311,1,41,203112,1
4605,20311,2,41,203112,2
4606,20311,3,41,203112,3
4607,20311,4,41,203112,4
4608,20311,5,41,203112,5
4609,111601,1,41,901161,1
4610,111601,1,63,1,0
4611,111601,1,62,1,0
4612,111601,1,61,1,0
4613,111601,2,41,901161,2
4614,111601,2,63,2,0
4615,111601,2,62,1,0
4616,111601,2,61,1,0
4617,111601,3,41,901161,3
4618,111601,3,63,2,0
4619,111601,3,62,2,0
4620,111601,3,61,1,0
4621,111601,4,41,901161,3
4622,111601,4,63,2,0
4623,111601,4,62,2,0
4624,111601,4,61,2,0
4625,20312,1,41,203122,1
4626,20312,2,41,203122,2
4627,20312,3,41,203122,3
4628,20312,4,41,203122,4
4629,20312,5,41,203122,5
4630,20313,1,41,203132,1
4631,20313,2,41,203132,2
4632,20313,3,41,203132,3
4633,20313,4,41,203132,4
4634,20313,5,41,203132,5
4635,104702,1,41,910471,1
4636,104702,1,65,1,0
4637,104702,1,63,1,0
4638,104702,1,61,1,0
4639,104702,2,41,910471,2
4640,104702,2,65,2,0
4641,104702,2,63,1,0
4642,104702,2,61,1,0
4643,104702,3,41,910471,3
4644,104702,3,65,2,0
4645,104702,3,63,2,0
4646,104702,3,61,1,0
4647,104702,4,41,910471,3
4648,104702,4,65,2,0
4649,104702,4,63,2,0
4650,104702,4,61,2,0
4651,110502,1,41,911051,1
4652,110502,1,65,1,0
4653,110502,1,64,1,0
4654,110502,1,63,1,0
4655,110502,2,41,911051,2
4656,110502,2,65,2,0
4657,110502,2,64,1,0
4658,110502,2,63,1,0
4659,110502,3,41,911051,3
4660,110502,3,65,2,0
4661,110502,3,64,2,0
4662,110502,3,63,1,0
4663,110502,4,41,911051,3
4664,110502,4,65,2,0
4665,110502,4,64,2,0
4666,110502,4,63,2,0
4667,20316,1,41,203162,1
4668,20316,2,41,203162,2
4669,20316,3,41,203162,3
4670,20316,4,41,203162,4
4671,20316,5,41,203162,5
4672,111001,1,41,901101,1
4673,111001,1,63,1,0
4674,111001,1,65,1,0
4675,111001,1,61,1,0
4676,111001,2,41,901101,2
4677,111001,2,63,2,0
4678,111001,2,65,1,0
4679,111001,2,61,1,0
4680,111001,3,41,901101,3
4681,111001,3,63,2,0
4682,111001,3,65,2,0
4683,111001,3,61,1,0
4684,111001,4,41,901101,3
4685,111001,4,63,2,0
4686,111001,4,65,2,0
4687,111001,4,61,2,0
4688,20314,1,41,203142,1
4689,20314,2,41,203142,2
4690,20314,3,41,203142,3
4691,20314,4,41,203142,4
4692,20314,5,41,203142,5
4693,20315,1,41,203152,1
4694,20315,2,41,203152,2
4695,20315,3,41,203152,3
4696,20315,4,41,203152,4
4697,20315,5,41,203152,5
4698,20317,1,41,203172,1
4699,20317,2,41,203172,2
4700,20317,3,41,203172,3
4701,20317,4,41,203172,4
4702,20317,5,41,203172,5
4703,20318,1,41,203182,1
4704,20318,2,41,203182,2
4705,20318,3,41,203182,3
4706,20318,4,41,203182,4
4707,20318,5,41,203182,5
4708,112101,1,41,901211,1
4709,112101,1,61,2,0
4710,112101,1,63,1,0
4711,112101,2,41,901211,2
4712,112101,2,61,3,0
4713,112101,2,63,1,0
4714,112101,3,41,901211,3
4715,112101,3,61,4,0
4716,112101,3,63,1,0
4717,112101,4,41,901211,3
4718,112101,4,61,4,0
4719,112101,4,63,2,0
4725,31021,1,1,4,0
4726,31021,1,6,4,0
4727,31021,2,1,8,0
4728,31021,2,6,8,0
4729,31021,3,1,12,0
4730,31021,3,6,12,0
4731,31022,1,2,4,0
4732,31022,1,6,4,0
4733,31022,2,2,8,0
4734,31022,2,6,8,0
4735,31022,3,2,12,0
4736,31022,3,6,12,0
4737,31023,1,3,4,0
4738,31023,1,6,4,0
4739,31023,2,3,8,0
4740,31023,2,6,8,0
4741,31023,3,3,12,0
4742,31023,3,6,12,0
4743,31024,1,4,4,0
4744,31024,1,6,4,0
4745,31024,2,4,8,0
4746,31024,2,6,8,0
4747,31024,3,4,12,0
4748,102403,1,41,920241,1
4749,102403,1,62,1,0
4750,102403,1,61,1,0
4751,102403,1,65,1,0
4752,102403,2,41,920241,2
4753,102403,2,62,2,0
4754,102403,2,61,1,0
4755,102403,2,65,1,0
4756,102403,3,41,920241,3
4757,102403,3,62,2,0
4758,102403,3,61,2,0
4759,102403,3,65,1,0
4760,102403,4,41,920241,3
4761,102403,4,62,2,0
4762,102403,4,61,2,0
4763,102403,4,65,2,0
4764,104202,1,41,910421,1
4765,104202,1,65,1,0
4766,104202,1,61,1,0
4767,104202,1,63,1,0
4768,104202,2,41,910421,2
4769,104202,2,65,2,0
4770,104202,2,61,1,0
4771,104202,2,63,1,0
4772,104202,3,41,910421,3
4773,104202,3,65,2,0
4774,104202,3,61,2,0
4775,104202,3,63,1,0
4776,104202,4,41,910421,3
4777,104202,4,65,2,0
4778,104202,4,61,2,0
4779,104202,4,63,2,0
4780,20320,1,41,203202,1
4781,20320,2,41,203202,2
4782,20320,3,41,203202,3
4783,20320,4,41,203202,4
4784,20320,5,41,203202,5
4785,20321,1,41,203212,1
4786,20321,2,41,203212,2
4787,20321,3,41,203212,3
4788,20321,4,41,203212,4
4789,20321,5,41,203212,5
4790,20322,1,41,203222,1
4791,20322,2,41,203222,2
4792,20322,3,41,203222,3
4793,20322,4,41,203222,4
4794,20322,5,41,203222,5
4795,20323,1,41,203232,1
4796,20323,2,41,203232,2
4797,20323,3,41,203232,3
4798,20323,4,41,203232,4
4799,20323,5,41,203232,5
4800,40007,1,51,1000017,1
4801,112401,1,41,901241,1
4802,112401,1,61,2,0
4803,112401,1,64,1,0
4804,112401,2,41,901241,2
4805,112401,2,61,3,0
4806,112401,2,64,1,0
4807,112401,3,41,901241,3
4808,112401,3,61,4,0
4809,112401,3,64,1,0
4810,112401,4,41,901241,3
4811,112401,4,61,4,0
4812,112401,4,64,2,0
4813,31024,3,6,12,0
4814,31025,1,5,4,0
4815,31025,1,6,4,0
4816,31025,2,5,8,0
4817,31025,2,6,8,0
4818,31025,3,5,12,0
4819,31025,3,6,12,0
4820,102303,1,41,920231,1
4821,102303,1,63,1,0
4822,102303,1,62,1,0
4823,102303,1,64,1,0
4824,102303,2,41,920231,2
4825,102303,2,63,2,0
4826,102303,2,62,1,0
4827,102303,2,64,1,0
4828,102303,3,41,920231,3
4829,102303,3,63,2,0
4830,102303,3,62,2,0
4831,102303,3,64,1,0
4832,102303,4,41,920231,3
4833,102303,4,63,2,0
4834,102303,4,62,2,0
4835,102303,4,64,2,0
4836,20324,1,41,203242,1
4837,20324,2,41,203242,2
4838,20324,3,41,203242,3
4839,20324,4,41,203242,4
4840,20324,5,41,203242,5
4841,20325,1,41,203252,1
4842,20325,2,41,203252,2
4843,20325,3,41,203252,3
4844,20325,4,41,203252,4
4845,20325,5,41,203252,5
4846,20326,1,41,203262,1
4847,20326,2,41,203262,2
4848,20326,3,41,203262,3
4849,20326,4,41,203262,4
4850,20326,5,41,203262,5
4851,20327,1,41,203272,1
4852,20327,2,41,203272,2
4853,20327,3,41,203272,3
4854,20327,4,41,203272,4
4855,20327,5,41,203272,5
4856,20330,1,41,203302,1
4857,20330,2,41,203302,2
4858,20330,3,41,203302,3
4859,20330,4,41,203302,4
4860,20330,5,41,203302,5
4861,20331,1,41,203312,1
4862,20331,2,41,203312,2
4863,20331,3,41,203312,3
4864,20331,4,41,203312,4
4865,20331,5,41,203312,5
4866,21034,1,41,210342,1
4867,21034,2,41,210342,2
4868,21034,3,41,210342,3
4869,21034,4,41,210342,4
4870,21034,5,41,210342,5
4887,111101,1,41,901111,1
4888,111101,1,65,2,0
4889,111101,1,63,1,0
4890,111101,2,41,901111,2
4891,111101,2,65,3,0
4892,111101,2,63,1,0
4893,111101,3,41,901111,3
4894,111101,3,65,4,0
4895,111101,3,63,1,0
4896,111101,4,41,901111,3
4897,111101,4,65,4,0
4898,111101,4,63,2,0
4899,20332,1,41,203322,1
4900,20332,2,41,203322,2
4901,20332,3,41,203322,3
4902,20332,4,41,203322,4
4903,20332,5,41,203322,5
4904,20333,1,41,203332,1
4905,20333,2,41,203332,2
4906,20333,3,41,203332,3
4907,20333,4,41,203332,4
4908,20333,5,41,203332,5
4909,103302,1,41,910331,1
4910,103302,1,63,2,0
4911,103302,1,61,1,0
4912,103302,2,41,910331,2
4913,103302,2,63,3,0
4914,103302,2,61,1,0
4915,103302,3,41,910331,3
4916,103302,3,63,4,0
4917,103302,3,61,1,0
4918,103302,4,41,910331,3
4919,103302,4,63,4,0
4920,103302,4,61,2,0
4921,107702,1,41,910771,1
4922,107702,1,63,2,0
4923,107702,1,62,1,0
4924,107702,2,41,910771,2
4925,107702,2,63,3,0
4926,107702,2,62,1,0
4927,107702,3,41,910771,3
4928,107702,3,63,4,0
4929,107702,3,62,1,0
4930,107702,4,41,910771,3
4931,107702,4,63,4,0
4932,107702,4,62,2,0
4933,20334,1,41,203342,1
4934,20334,2,41,203342,2
4935,20334,3,41,203342,3
4936,20334,4,41,203342,4
4937,20334,5,41,203342,5
4938,20335,1,41,203352,1
4939,20335,2,41,203352,2
4940,20335,3,41,203352,3
4941,20335,4,41,203352,4
4942,20335,5,41,203352,5
4943,20336,1,41,203362,1
4944,20336,2,41,203362,2
4945,20336,3,41,203362,3
4946,20336,4,41,203362,4
4947,20336,5,41,203362,5
4948,105003,1,41,920501,1
4949,105003,1,63,2,0
4950,105003,1,65,1,0
4951,105003,2,41,920501,2
4952,105003,2,63,3,0
4953,105003,2,65,1,0
4954,105003,3,41,920501,3
4955,105003,3,63,4,0
4956,105003,3,65,1,0
4957,105003,4,41,920501,3
4958,105003,4,63,4,0
4959,105003,4,65,2,0
4960,111701,1,41,901171,1
4961,111701,1,64,1,0
4962,111701,1,63,1,0
4963,111701,1,61,1,0
4964,111701,2,41,901171,2
4965,111701,2,64,2,0
4966,111701,2,63,1,0
4967,111701,2,61,1,0
4968,111701,3,41,901171,3
4969,111701,3,64,2,0
4970,111701,3,63,2,0
4971,111701,3,61,1,0
4972,111701,4,41,901171,3
4973,111701,4,64,2,0
4974,111701,4,63,2,0
4975,111701,4,61,2,0
4976,20341,1,41,203412,1
4977,20341,2,41,203412,2
4978,20341,3,41,203412,3
4979,20341,4,41,203412,4
4980,20341,5,41,203412,5
4981,20342,1,41,203422,1
4982,20342,2,41,203422,2
4983,20342,3,41,203422,3
4984,20342,4,41,203422,4
4985,20342,5,41,203422,5
4986,101103,1,41,920111,1
4987,101103,1,64,2,0
4988,101103,1,65,1,0
4989,101103,2,41,920111,2
4990,101103,2,64,3,0
4991,101103,2,65,1,0
4992,101103,3,41,920111,3
4993,101103,3,64,4,0
4994,101103,3,65,1,0
4995,101103,4,41,920111,3
4996,101103,4,64,4,0
4997,101103,4,65,2,0
4998,20337,1,41,203372,1
4999,20337,2,41,203372,2
5000,20337,3,41,203372,3
5001,20337,4,41,203372,4
5002,20337,5,41,203372,5
5003,105702,1,41,910571,1
5004,105702,1,61,2,0
5005,105702,1,63,1,0
5006,105702,2,41,910571,2
5007,105702,2,61,3,0
5008,105702,2,63,1,0
5009,105702,3,41,910571,3
5010,105702,3,61,4,0
5011,105702,3,63,1,0
5012,105702,4,41,910571,3
5013,105702,4,61,4,0
5014,105702,4,63,2,0
5027,20338,1,41,203382,1
5028,20338,2,41,203382,2
5029,20338,3,41,203382,3
5030,20338,4,41,203382,4
5031,20338,5,41,203382,5
5032,20339,1,41,203392,1
5033,20339,2,41,203392,2
5034,20339,3,41,203392,3
5035,20339,4,41,203392,4
5036,20339,5,41,203392,5
5037,20343,1,41,203432,1
5038,20343,2,41,203432,2
5039,20343,3,41,203432,3
5040,20343,4,41,203432,4
5041,20343,5,41,203432,5
5042,20344,1,41,203442,1
5043,20344,2,41,203442,2
5044,20344,3,41,203442,3
5045,20344,4,41,203442,4
5046,20344,5,41,203442,5
5047,100403,1,41,920041,1
5048,100403,1,61,2,0
5049,100403,1,63,1,0
5050,100403,2,41,920041,2
5051,100403,2,61,3,0
5052,100403,2,63,1,0
5053,100403,3,41,920041,3
5054,100403,3,61,4,0
5055,100403,3,63,1,0
5056,100403,4,41,920041,3
5057,100403,4,61,4,0
5058,100403,4,63,2,0
5059,20345,1,41,203452,1
5060,20345,2,41,203452,2
5061,20345,3,41,203452,3
5062,20345,4,41,203452,4
5063,20345,5,41,203452,5
5064,20346,1,41,203462,1
5065,20346,2,41,203462,2
5066,20346,3,41,203462,3
5067,20346,4,41,203462,4
5068,20346,5,41,203462,5
5069,107901,1,41,900791,1
5070,107901,1,61,2,0
5071,107901,1,64,1,0
5072,107901,2,41,900791,2
5073,107901,2,61,3,0
5074,107901,2,64,1,0
5075,107901,3,41,900791,3
5076,107901,3,61,4,0
5077,107901,3,64,1,0
5078,107901,4,41,900791,3
5079,107901,4,61,4,0
5080,107901,4,64,2,0
5081,20347,1,41,203472,1
5082,20347,2,41,203472,2
5083,20347,3,41,203472,3
5084,20347,4,41,203472,4
5085,20347,5,41,203472,5
5086,110402,1,41,911041,1
5087,110402,1,64,1,0
5088,110402,1,63,1,0
5089,110402,1,61,1,0
5090,110402,2,41,911041,2
