id,item_category,group_id,effect_type_1,effect_target_1,effect_value_1,effect_type_2,effect_target_2,effect_value_2,add_value_1,add_value_2,add_value_3,limit_num,possession_limit_num,disp_limit_num,sort,rare,enable_request,request_reward,item_place_id,sell_item_id,sell_price,start_date,end_date
1009001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309001,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309101,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1009102,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309102,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309201,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309301,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1009302,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309302,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309401,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1009501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309501,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309601,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309701,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309801,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1009802,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309802,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1009901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309901,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1009902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1309902,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1010001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310001,0,0,0,0,0,0,2023/2/14 12:00:00,2050/1/1 0:00:00
1010002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1010201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310201,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1010202,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310202,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1010301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310301,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1010401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310401,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1010402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310402,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1010501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310501,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1010502,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310502,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1010601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310601,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1010602,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310602,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1010701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310701,0,0,0,0,0,0,2024/2/14 12:00:00,2050/1/1 0:00:00
1010702,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310702,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1010801,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310801,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1010901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310901,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1010902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1310902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1011001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311001,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1011002,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311002,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1011101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311101,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1011301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311301,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1011401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311401,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1011501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311501,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1011601,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311601,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1011701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311701,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1011901,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311901,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1011902,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1311902,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1012001,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1312001,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1012101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1312101,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1012401,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1312401,0,0,0,0,0,0,2025/2/14 12:00:00,2050/1/1 0:00:00
1012402,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1312402,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1012701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1312701,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1013101,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1313101,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1013201,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1313201,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1013301,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1313301,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1013501,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1313501,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
1013701,20,0,2,0,30,0,0,0,0,0,0,9999,0,9999,1313701,0,0,0,0,0,0,2026/2/14 12:00:00,2050/1/1 0:00:00
