id,command_name,base_state_name,pose_blend,type,state_group,category,start_blend_time,end_blend_time
2051,homewalk07,homewalk07,1,0,4,0,2300,1600
2052,dance23_01_A,dance23_01_A,1,0,2,0,2300,1600
2053,dance23_01_B,dance23_01_B,1,0,2,0,2300,1600
2054,dance23_02_A,dance23_02_A,1,0,2,0,2300,1600
2055,dance23_02_B,dance23_02_B,1,0,2,0,2300,1600
2056,dance23_03_A,dance23_03_A,1,0,2,0,2300,1600
2057,dance23_03_B,dance23_03_B,1,0,2,0,2300,1600
2058,dance24_01_A,dance24_01_A,1,0,2,0,2300,1600
2059,dance24_01_B,dance24_01_B,1,0,2,0,2300,1600
2060,dance24_02_A,dance24_02_A,1,0,2,0,2300,1600
2061,dance24_02_B,dance24_02_B,1,0,2,0,2300,1600
2062,dance_glu03,dance_glu03,0,0,2,0,2300,1600
2063,dance_glu04,dance_glu04,1,0,2,0,2300,1600
2064,tablet10_05,tablet10_05,1,0,2,0,2300,1600
2065,count03_01,count03_01,1,0,2,0,2300,1600
2066,count03_02,count03_02,1,0,4,0,2300,1600
2067,poseunique03,poseunique03,1,0,2,0,2300,1600
2068,poseunique04,poseunique04,1,0,2,0,2300,1600
2069,poseunique05,poseunique05,1,0,2,0,2300,1600
2070,sing08,sing08,1,0,2,0,2300,1600
2071,sing09,sing09,1,0,2,0,2300,1600
2072,snap05_01,snap05_01,1,0,2,0,2300,1600
2073,snap05_02,snap05_02,1,0,2,0,2300,1600
2074,sitdown10,sitdown10,1,0,2,0,2300,1600
2075,send22,send22,1,0,2,0,2300,1600
2076,muneate14,muneate14,1,0,2,0,2300,1600
2077,tired14,tired14,1,0,2,0,2300,1600
2078,take26,take26,1,0,2,0,2300,1600
2079,takewalk07,takewalk07,1,0,0,0,2300,1600
2080,takewalk08,takewalk08,1,0,0,0,2300,1600
2081,take27,take27,1,0,2,0,2300,1600
2082,takewalk09,takewalk09,1,0,0,0,2300,1600
2083,takewalk10,takewalk10,1,0,0,0,2300,1600
2084,come07,come07,1,0,2,0,2300,1600
2085,manzai01,manzai01,1,0,2,0,2300,1600
2086,manzai02,manzai02,1,0,2,0,2300,1600
2087,manzai03,manzai03,1,0,2,0,2300,1600
2088,manzai04,manzai04,1,0,2,0,2300,1600
2089,manzai05,manzai05,1,0,2,0,2300,1600
2090,manzai06,manzai06,1,0,2,0,2300,1600
2091,manzai07,manzai07,1,0,2,0,2300,1600
2092,cook07_01,cook07_01,1,0,2,0,2300,1600
2093,cook07_02,cook07_02,1,0,2,0,2300,1600
2094,cookunique02_01,cookunique02_01,1,0,2,0,2300,1600
2095,cookunique02_02,cookunique02_02,1,0,2,0,2300,1600
2096,cookunique02_03,cookunique02_03,1,0,2,0,2300,1600
2099,hope13,hope13,1,0,2,0,2300,1600
2100,send23_01,send23_01,1,0,2,0,2300,1600
2101,send23_02,send23_02,1,0,2,0,2300,1600
2102,take28_01,take28_01,1,0,2,0,2300,1600
2103,take28_02,take28_02,1,0,2,0,2300,1600
2104,take28_03,take28_03,1,0,2,0,2300,1600
2105,bow18_01_A,bow18_01_A,1,0,2,0,2300,1600
2106,bow18_01_B,bow18_01_B,1,0,2,0,2300,1600
2107,bow18_02_A,bow18_02_A,1,0,2,0,2300,1600
2108,bow18_02_B,bow18_02_B,1,0,2,0,2300,1600
2109,sing10,sing10,1,0,2,0,2300,1600
2110,mic07,mic07,1,0,2,0,2300,1600
2111,mic08,mic08,1,0,2,0,2300,1600
2112,tired15,tired15,1,0,2,0,2300,1600
2113,send24,send24,1,0,2,0,2300,1600
2114,dance_glu05,dance_glu05,1,0,2,0,2300,1600
2115,dance_volt01,dance_volt01,1,0,2,0,2300,1600
2116,take29,take29,1,0,2,0,2300,1600
2117,send25,send25,1,0,2,0,2300,1600
2118,tsunahiki01,tsunahiki01,1,0,2,0,2300,1600
2119,tsunahiki02,tsunahiki02,1,0,2,0,2300,1600
2120,tsunahiki03,tsunahiki03,1,0,2,0,2300,1600
2121,tsunahiki04,tsunahiki04,1,0,2,0,2300,1600
2122,take30_01,take30_01,1,0,2,0,2300,1600
2123,send26,send26,1,0,2,0,2300,1600
2124,point33,point33,1,0,2,0,2300,1600
2125,sword03_08,sword03_08,1,0,2,0,2300,1600
2126,sword03_09,sword03_09,1,0,2,0,2300,1600
2127,sword03_10,sword03_10,1,0,2,0,2300,1600
2128,sword03_11,sword03_11,1,0,2,0,2300,1600
2129,sword03_12,sword03_12,1,0,2,0,2300,1600
2130,sword03_13,sword03_13,1,0,2,0,2300,1600
2131,sword03_14,sword03_14,1,0,2,0,2300,1600
2132,supporter10,supporter10,1,0,2,0,2300,1600
2133,runrelay01,runrelay01,1,0,4,0,2300,1600
2134,runrelay02,runrelay02,1,0,4,0,2300,1600
2135,runrelay03,runrelay03,1,0,4,0,2300,1600
2136,runrelay04,runrelay04,1,0,4,0,2300,1600
2137,prologue14_01,prologue14_01,1,0,2,0,2300,1600
2138,prologue14_02,prologue14_02,1,0,2,0,2300,1600
2139,prologue14_03,prologue14_03,1,0,2,0,2300,1600
2140,prologue14_04,prologue14_04,1,0,2,0,2300,1600
2141,prologue14_05,prologue14_05,1,0,2,0,2300,1600
2142,prologue14_06,prologue14_06,1,0,2,0,2300,1600
2143,prologue14_07,prologue14_07,1,0,2,0,2300,1600
2144,prologue14_08,prologue14_08,1,0,2,0,2300,1600
2145,prologue14_09,prologue14_09,1,0,2,0,2300,1600
2146,prologue14_10,prologue14_10,1,0,2,0,2300,1600
2147,prologue14_11,prologue14_11,1,0,2,0,2300,1600
2148,prologue14_12,prologue14_12,1,0,2,0,2300,1600
2149,prologue14_13,prologue14_13,1,0,2,0,2300,1600
2150,prologue14_14,prologue14_14,1,0,2,0,2300,1600
2151,prologue14_15,prologue14_15,1,0,2,0,2300,1600
2152,prologue14_16,prologue14_16,1,0,2,0,2300,1600
2153,lantern02_01,lantern02_01,1,0,2,0,2300,1600
2154,lantern02_02,lantern02_02,1,0,2,0,2300,1600
2155,manzai08,manzai08,1,0,2,0,2300,1600
2156,gesture01_01,gesture01_01,1,0,2,0,2300,1600
2157,gesture01_02,gesture01_02,1,0,2,0,2300,1600
2158,gesture01_03,gesture01_03,1,0,0,0,2300,1600
2159,paper08_01,paper08_01,1,0,2,0,2300,1600
2160,paper08_02,paper08_02,1,0,2,0,2300,1600
2161,violin02_01,violin02_01,1,0,2,0,2300,1600
2162,violin02_02,violin02_02,1,0,2,0,2300,1600
2163,violin02_03,violin02_03,1,0,2,0,2300,1600
2164,seaglass01,seaglass01,1,0,2,0,2300,1600
2165,seaglass02,seaglass02,1,0,2,0,2300,1600
2166,take31,take31,1,0,2,0,2300,1600
2167,letterlook06_01,letterlook06_01,1,0,2,0,2300,1600
2168,duster01,duster01,1,0,2,0,2300,1600
2169,duster02,duster02,1,0,2,0,2300,1600
2170,turn09,turn09,1,0,4,0,2300,1600
2174,present09_01,present09_01,1,0,2,0,2300,1600
2175,present09_02,present09_02,1,0,2,0,2300,1600
2176,supporter11,supporter11,1,0,2,0,2300,1600
2177,supporter12,supporter12,1,0,2,0,2300,1600
2178,stone03_01,stone03_01,1,0,2,0,2300,1600
2179,stone03_02,stone03_02,1,0,2,0,2300,1600
2180,stone03_03,stone03_03,1,0,2,0,2300,1600
2181,wand01_01,wand01_01,1,0,2,0,2300,1600
2182,wand01_02,wand01_02,1,0,2,0,2300,1600
2183,wand01_03,wand01_03,1,0,2,0,2300,1600
2184,wand01_04,wand01_04,1,0,2,0,2300,1600
2185,wand01_05,wand01_05,1,0,2,0,2300,1600
2186,wand01_06,wand01_06,1,0,2,0,2300,1600
2187,cloth02_04,cloth02_04,1,0,2,0,2300,1600
2188,guard11,guard11,1,0,2,0,2300,1600
2189,walkhope01,walkhope01,0,0,4,0,2300,1600
2190,pain18,pain18,1,0,2,0,2300,1600
2191,bow19,bow19,1,0,2,0,2300,1600
2192,dance_minuet01,dance_minuet01,1,0,2,0,2300,1600
2193,dance_minuet02,dance_minuet02,1,0,2,0,2300,1600
2194,dance_minuet03,dance_minuet03,1,0,2,0,2300,1600
2195,dance_minuet04,dance_minuet04,1,0,2,0,2300,1600
2196,flower04_01,flower04_01,1,0,2,0,2300,1600
2197,flower04_02,flower04_02,1,0,2,0,2300,1600
2198,flower05_01,flower05_01,1,0,2,0,2300,1600
2199,flower06_01,flower06_01,1,0,2,0,2300,1600
2200,present09_03,present09_03,1,0,2,0,2300,1600
2201,take34_01,take34_01,1,0,2,0,2300,1600
2202,take34_02,take34_02,1,0,2,0,2300,1600
2203,tabletennis05,tabletennis05,1,0,2,0,2300,1600
2204,walkudekumi01,walkudekumi01,1,0,2,0,2300,1600
2205,tool03,tool03,1,0,2,0,2300,1600
2206,punch08,punch08,1,0,2,0,2300,1600
2207,broom01_03,broom01_03,1,0,2,0,2300,1600
2208,jumpin05,jumpin05,1,0,2,0,2300,1600
2209,punch09,punch09,1,0,2,0,2300,1600
