factor_id,factor_group_id,rarity,grade,factor_type,effect_group_id,succession_search_hidden,start_date,end_date
10450203,104502,3,2,3,33,0,1483196400,2524575600
10450301,104503,1,2,3,31,0,1483196400,2524575600
10450302,104503,2,2,3,32,0,1483196400,2524575600
10450303,104503,3,2,3,33,0,1483196400,2524575600
10460101,104601,1,2,3,31,0,1483196400,2524575600
10460102,104601,2,2,3,32,0,1483196400,2524575600
10460103,104601,3,2,3,33,0,1483196400,2524575600
10460201,104602,1,2,3,31,0,1483196400,2524575600
10460202,104602,2,2,3,32,0,1483196400,2524575600
10460203,104602,3,2,3,33,0,1483196400,2524575600
10460301,104603,1,2,3,31,0,1483196400,2524575600
10460302,104603,2,2,3,32,0,1483196400,2524575600
10460303,104603,3,2,3,33,0,1483196400,2524575600
10470101,104701,1,2,3,31,0,1483196400,2524575600
10470102,104701,2,2,3,32,0,1483196400,2524575600
10470103,104701,3,2,3,33,0,1483196400,2524575600
10470201,104702,1,2,3,31,0,1483196400,2524575600
10470202,104702,2,2,3,32,0,1483196400,2524575600
10470203,104702,3,2,3,33,0,1483196400,2524575600
10480101,104801,1,2,3,31,0,1483196400,2524575600
10480102,104801,2,2,3,32,0,1483196400,2524575600
10480103,104801,3,2,3,33,0,1483196400,2524575600
10480201,104802,1,2,3,31,0,1483196400,2524575600
10480202,104802,2,2,3,32,0,1483196400,2524575600
10480203,104802,3,2,3,33,0,1483196400,2524575600
10480301,104803,1,2,3,31,0,1483196400,2524575600
10480302,104803,2,2,3,32,0,1483196400,2524575600
10480303,104803,3,2,3,33,0,1483196400,2524575600
10490101,104901,1,2,3,31,0,1483196400,2524575600
10490102,104901,2,2,3,32,0,1483196400,2524575600
10490103,104901,3,2,3,33,0,1483196400,2524575600
10490201,104902,1,2,3,31,0,1483196400,2524575600
10490202,104902,2,2,3,32,0,1483196400,2524575600
10490203,104902,3,2,3,33,0,1483196400,2524575600
10500101,105001,1,2,3,31,0,1483196400,2524575600
10500102,105001,2,2,3,32,0,1483196400,2524575600
10500103,105001,3,2,3,33,0,1483196400,2524575600
10500201,105002,1,2,3,31,0,1483196400,2524575600
10500202,105002,2,2,3,32,0,1483196400,2524575600
10500203,105002,3,2,3,33,0,1483196400,2524575600
10500301,105003,1,2,3,31,0,1483196400,2524575600
10500302,105003,2,2,3,32,0,1483196400,2524575600
10500303,105003,3,2,3,33,0,1483196400,2524575600
10510101,105101,1,2,3,31,0,1483196400,2524575600
10510102,105101,2,2,3,32,0,1483196400,2524575600
10510103,105101,3,2,3,33,0,1483196400,2524575600
10510201,105102,1,2,3,31,0,1483196400,2524575600
10510202,105102,2,2,3,32,0,1483196400,2524575600
10510203,105102,3,2,3,33,0,1483196400,2524575600
10520101,105201,1,2,3,31,0,1483196400,2524575600
10520102,105201,2,2,3,32,0,1483196400,2524575600
10520103,105201,3,2,3,33,0,1483196400,2524575600
10520201,105202,1,2,3,31,0,1483196400,2524575600
10520202,105202,2,2,3,32,0,1483196400,2524575600
10520203,105202,3,2,3,33,0,1483196400,2524575600
10530101,105301,1,2,3,31,0,1483196400,2524575600
10530102,105301,2,2,3,32,0,1483196400,2524575600
10530103,105301,3,2,3,33,0,1483196400,2524575600
10530201,105302,1,2,3,31,0,1483196400,2524575600
10530202,105302,2,2,3,32,0,1483196400,2524575600
10530203,105302,3,2,3,33,0,1483196400,2524575600
10540101,105401,1,2,3,31,0,1483196400,2524575600
10540102,105401,2,2,3,32,0,1483196400,2524575600
10540103,105401,3,2,3,33,0,1483196400,2524575600
10550101,105501,1,2,3,31,0,1483196400,2524575600
10550102,105501,2,2,3,32,0,1483196400,2524575600
10550103,105501,3,2,3,33,0,1483196400,2524575600
10550201,105502,1,2,3,31,0,1483196400,2524575600
10550202,105502,2,2,3,32,0,1483196400,2524575600
10550203,105502,3,2,3,33,0,1483196400,2524575600
10560101,105601,1,2,3,31,0,1483196400,2524575600
10560102,105601,2,2,3,32,0,1483196400,2524575600
10560103,105601,3,2,3,33,0,1483196400,2524575600
10560201,105602,1,2,3,31,0,1483196400,2524575600
10560202,105602,2,2,3,32,0,1483196400,2524575600
10560203,105602,3,2,3,33,0,1483196400,2524575600
10570101,105701,1,2,3,31,0,1483196400,2524575600
10570102,105701,2,2,3,32,0,1483196400,2524575600
10570103,105701,3,2,3,33,0,1483196400,2524575600
10570201,105702,1,2,3,31,0,1483196400,2524575600
10570202,105702,2,2,3,32,0,1483196400,2524575600
10570203,105702,3,2,3,33,0,1483196400,2524575600
10580101,105801,1,2,3,31,0,1483196400,2524575600
10580102,105801,2,2,3,32,0,1483196400,2524575600
10580103,105801,3,2,3,33,0,1483196400,2524575600
10580201,105802,1,2,3,31,0,1483196400,2524575600
10580202,105802,2,2,3,32,0,1483196400,2524575600
10580203,105802,3,2,3,33,0,1483196400,2524575600
10590101,105901,1,2,3,31,0,1483196400,2524575600
10590102,105901,2,2,3,32,0,1483196400,2524575600
10590103,105901,3,2,3,33,0,1483196400,2524575600
10590201,105902,1,2,3,31,0,1483196400,2524575600
10590202,105902,2,2,3,32,0,1483196400,2524575600
10590203,105902,3,2,3,33,0,1483196400,2524575600
10600101,106001,1,2,3,31,0,1483196400,2524575600
10600102,106001,2,2,3,32,0,1483196400,2524575600
10600103,106001,3,2,3,33,0,1483196400,2524575600
10600201,106002,1,2,3,31,0,1483196400,2524575600
10600202,106002,2,2,3,32,0,1483196400,2524575600
10600203,106002,3,2,3,33,0,1483196400,2524575600
10600301,106003,1,2,3,31,0,1483196400,2524575600
10600302,106003,2,2,3,32,0,1483196400,2524575600
10600303,106003,3,2,3,33,0,1483196400,2524575600
10610101,106101,1,2,3,31,0,1483196400,2524575600
10610102,106101,2,2,3,32,0,1483196400,2524575600
10610103,106101,3,2,3,33,0,1483196400,2524575600
10610201,106102,1,2,3,31,0,1483196400,2524575600
10610202,106102,2,2,3,32,0,1483196400,2524575600
10610203,106102,3,2,3,33,0,1483196400,2524575600
10610301,106103,1,2,3,31,0,1483196400,2524575600
10610302,106103,2,2,3,32,0,1483196400,2524575600
10610303,106103,3,2,3,33,0,1483196400,2524575600
10620101,106201,1,2,3,31,0,1483196400,2524575600
10620102,106201,2,2,3,32,0,1483196400,2524575600
10620103,106201,3,2,3,33,0,1483196400,2524575600
10620201,106202,1,2,3,31,0,1483196400,2524575600
10620202,106202,2,2,3,32,0,1483196400,2524575600
10620203,106202,3,2,3,33,0,1483196400,2524575600
10630101,106301,1,2,3,31,0,1483196400,2524575600
10630102,106301,2,2,3,32,0,1483196400,2524575600
10630103,106301,3,2,3,33,0,1483196400,2524575600
10630201,106302,1,2,3,31,0,1483196400,2524575600
10630202,106302,2,2,3,32,0,1483196400,2524575600
10630203,106302,3,2,3,33,0,1483196400,2524575600
10640101,106401,1,2,3,31,0,1483196400,2524575600
10640102,106401,2,2,3,32,0,1483196400,2524575600
10640103,106401,3,2,3,33,0,1483196400,2524575600
10640201,106402,1,2,3,31,0,1483196400,2524575600
10640202,106402,2,2,3,32,0,1483196400,2524575600
10640203,106402,3,2,3,33,0,1483196400,2524575600
10650101,106501,1,2,3,31,0,1483196400,2524575600
10650102,106501,2,2,3,32,0,1483196400,2524575600
10650103,106501,3,2,3,33,0,1483196400,2524575600
10650201,106502,1,2,3,31,0,1483196400,2524575600
10650202,106502,2,2,3,32,0,1483196400,2524575600
10650203,106502,3,2,3,33,0,1483196400,2524575600
10660101,106601,1,2,3,31,0,1483196400,2524575600
10660102,106601,2,2,3,32,0,1483196400,2524575600
10660103,106601,3,2,3,33,0,1483196400,2524575600
10670101,106701,1,2,3,31,0,1483196400,2524575600
10670102,106701,2,2,3,32,0,1483196400,2524575600
10670103,106701,3,2,3,33,0,1483196400,2524575600
10670201,106702,1,2,3,31,0,1483196400,2524575600
10670202,106702,2,2,3,32,0,1483196400,2524575600
10670203,106702,3,2,3,33,0,1483196400,2524575600
10670301,106703,1,2,3,31,0,1483196400,2524575600
10670302,106703,2,2,3,32,0,1483196400,2524575600
10670303,106703,3,2,3,33,0,1483196400,2524575600
10680101,106801,1,2,3,31,0,1483196400,2524575600
10680102,106801,2,2,3,32,0,1483196400,2524575600
10680103,106801,3,2,3,33,0,1483196400,2524575600
10680201,106802,1,2,3,31,0,1483196400,2524575600
10680202,106802,2,2,3,32,0,1483196400,2524575600
10680203,106802,3,2,3,33,0,1483196400,2524575600
10680301,106803,1,2,3,31,0,1483196400,2524575600
10680302,106803,2,2,3,32,0,1483196400,2524575600
10680303,106803,3,2,3,33,0,1483196400,2524575600
10690101,106901,1,2,3,31,0,1483196400,2524575600
10690102,106901,2,2,3,32,0,1483196400,2524575600
10690103,106901,3,2,3,33,0,1483196400,2524575600
10690201,106902,1,2,3,31,0,1483196400,2524575600
10690202,106902,2,2,3,32,0,1483196400,2524575600
10690203,106902,3,2,3,33,0,1483196400,2524575600
10700101,107001,1,2,3,31,0,1483196400,2524575600
10700102,107001,2,2,3,32,0,1483196400,2524575600
10700103,107001,3,2,3,33,0,1483196400,2524575600
10700201,107002,1,2,3,31,0,1483196400,2524575600
10700202,107002,2,2,3,32,0,1483196400,2524575600
10700203,107002,3,2,3,33,0,1483196400,2524575600
10710101,107101,1,2,3,31,0,1483196400,2524575600
10710102,107101,2,2,3,32,0,1483196400,2524575600
10710103,107101,3,2,3,33,0,1483196400,2524575600
10710201,107102,1,2,3,31,0,1483196400,2524575600
10710202,107102,2,2,3,32,0,1483196400,2524575600
10710203,107102,3,2,3,33,0,1483196400,2524575600
10720101,107201,1,2,3,31,0,1483196400,2524575600
10720102,107201,2,2,3,32,0,1483196400,2524575600
10720103,107201,3,2,3,33,0,1483196400,2524575600
10720201,107202,1,2,3,31,0,1483196400,2524575600
10720202,107202,2,2,3,32,0,1483196400,2524575600
10720203,107202,3,2,3,33,0,1483196400,2524575600
10730101,107301,1,2,3,31,0,1483196400,2524575600
10730102,107301,2,2,3,32,0,1483196400,2524575600
10730103,107301,3,2,3,33,0,1483196400,2524575600
10740101,107401,1,2,3,31,0,1483196400,2524575600
10740102,107401,2,2,3,32,0,1483196400,2524575600
10740103,107401,3,2,3,33,0,1483196400,2524575600
10740201,107402,1,2,3,31,0,1483196400,2524575600
10740202,107402,2,2,3,32,0,1483196400,2524575600
10740203,107402,3,2,3,33,0,1483196400,2524575600
10760101,107601,1,2,3,31,0,1483196400,2524575600
10760102,107601,2,2,3,32,0,1483196400,2524575600
10760103,107601,3,2,3,33,0,1483196400,2524575600
10760201,107602,1,2,3,31,0,1483196400,2524575600
10760202,107602,2,2,3,32,0,1483196400,2524575600
10760203,107602,3,2,3,33,0,1483196400,2524575600
10770101,107701,1,2,3,31,0,1483196400,2524575600
10770102,107701,2,2,3,32,0,1483196400,2524575600
10770103,107701,3,2,3,33,0,1483196400,2524575600
10770201,107702,1,2,3,31,0,1483196400,2524575600
10770202,107702,2,2,3,32,0,1483196400,2524575600
10770203,107702,3,2,3,33,0,1483196400,2524575600
10770301,107703,1,2,3,31,0,1483196400,2524575600
10770302,107703,2,2,3,32,0,1483196400,2524575600
10770303,107703,3,2,3,33,0,1483196400,2524575600
10780101,107801,1,2,3,31,0,1483196400,2524575600
10780102,107801,2,2,3,32,0,1483196400,2524575600
10780103,107801,3,2,3,33,0,1483196400,2524575600
10780201,107802,1,2,3,31,0,1483196400,2524575600
10780202,107802,2,2,3,32,0,1483196400,2524575600
10780203,107802,3,2,3,33,0,1483196400,2524575600
10790101,107901,1,2,3,31,0,1483196400,2524575600
10790102,107901,2,2,3,32,0,1483196400,2524575600
10790103,107901,3,2,3,33,0,1483196400,2524575600
10800101,108001,1,2,3,31,0,1483196400,2524575600
10800102,108001,2,2,3,32,0,1483196400,2524575600
10800103,108001,3,2,3,33,0,1483196400,2524575600
10800201,108002,1,2,3,31,0,1483196400,2524575600
10800202,108002,2,2,3,32,0,1483196400,2524575600
10800203,108002,3,2,3,33,0,1483196400,2524575600
10810101,108101,1,2,3,31,0,1483196400,2524575600
10810102,108101,2,2,3,32,0,1483196400,2524575600
10810103,108101,3,2,3,33,0,1483196400,2524575600
10820101,108201,1,2,3,31,0,1483196400,2524575600
10820102,108201,2,2,3,32,0,1483196400,2524575600
10820103,108201,3,2,3,33,0,1483196400,2524575600
10820201,108202,1,2,3,31,0,1483196400,2524575600
10820202,108202,2,2,3,32,0,1483196400,2524575600
10820203,108202,3,2,3,33,0,1483196400,2524575600
10830101,108301,1,2,3,31,0,1483196400,2524575600
10830102,108301,2,2,3,32,0,1483196400,2524575600
10830103,108301,3,2,3,33,0,1483196400,2524575600
10830201,108302,1,2,3,31,0,1483196400,2524575600
10830202,108302,2,2,3,32,0,1483196400,2524575600
10830203,108302,3,2,3,33,0,1483196400,2524575600
10840101,108401,1,2,3,31,0,1483196400,2524575600
10840102,108401,2,2,3,32,0,1483196400,2524575600
10840103,108401,3,2,3,33,0,1483196400,2524575600
10840201,108402,1,2,3,31,0,1483196400,2524575600
10840202,108402,2,2,3,32,0,1483196400,2524575600
10840203,108402,3,2,3,33,0,1483196400,2524575600
10850101,108501,1,2,3,31,0,1483196400,2524575600
10850102,108501,2,2,3,32,0,1483196400,2524575600
10850103,108501,3,2,3,33,0,1483196400,2524575600
10850201,108502,1,2,3,31,0,1483196400,2524575600
10850202,108502,2,2,3,32,0,1483196400,2524575600
10850203,108502,3,2,3,33,0,1483196400,2524575600
10860101,108601,1,2,3,31,0,1483196400,2524575600
10860102,108601,2,2,3,32,0,1483196400,2524575600
10860103,108601,3,2,3,33,0,1483196400,2524575600
10860201,108602,1,2,3,31,0,1483196400,2524575600
10860202,108602,2,2,3,32,0,1483196400,2524575600
10860203,108602,3,2,3,33,0,1483196400,2524575600
10870101,108701,1,2,3,31,0,1483196400,2524575600
10870102,108701,2,2,3,32,0,1483196400,2524575600
10870103,108701,3,2,3,33,0,1483196400,2524575600
10870201,108702,1,2,3,31,0,1483196400,2524575600
10870202,108702,2,2,3,32,0,1483196400,2524575600
10870203,108702,3,2,3,33,0,1483196400,2524575600
10880101,108801,1,2,3,31,0,1483196400,2524575600
10880102,108801,2,2,3,32,0,1483196400,2524575600
10880103,108801,3,2,3,33,0,1483196400,2524575600
10880201,108802,1,2,3,31,0,1483196400,2524575600
10880202,108802,2,2,3,32,0,1483196400,2524575600
10880203,108802,3,2,3,33,0,1483196400,2524575600
10890101,108901,1,2,3,31,0,1483196400,2524575600
10890102,108901,2,2,3,32,0,1483196400,2524575600
10890103,108901,3,2,3,33,0,1483196400,2524575600
10890201,108902,1,2,3,31,0,1483196400,2524575600
10890202,108902,2,2,3,32,0,1483196400,2524575600
10890203,108902,3,2,3,33,0,1483196400,2524575600
10900101,109001,1,2,3,31,0,1483196400,2524575600
10900102,109001,2,2,3,32,0,1483196400,2524575600
10900103,109001,3,2,3,33,0,1483196400,2524575600
10910101,109101,1,2,3,31,0,1483196400,2524575600
10910102,109101,2,2,3,32,0,1483196400,2524575600
10910103,109101,3,2,3,33,0,1483196400,2524575600
10910201,109102,1,2,3,31,0,1483196400,2524575600
10910202,109102,2,2,3,32,0,1483196400,2524575600
10910203,109102,3,2,3,33,0,1483196400,2524575600
10920101,109201,1,2,3,31,0,1483196400,2524575600
10920102,109201,2,2,3,32,0,1483196400,2524575600
10920103,109201,3,2,3,33,0,1483196400,2524575600
10930101,109301,1,2,3,31,0,1483196400,2524575600
10930102,109301,2,2,3,32,0,1483196400,2524575600
10930103,109301,3,2,3,33,0,1483196400,2524575600
10930201,109302,1,2,3,31,0,1483196400,2524575600
10930202,109302,2,2,3,32,0,1483196400,2524575600
10930203,109302,3,2,3,33,0,1483196400,2524575600
10940101,109401,1,2,3,31,0,1483196400,2524575600
10940102,109401,2,2,3,32,0,1483196400,2524575600
10940103,109401,3,2,3,33,0,1483196400,2524575600
10940201,109402,1,2,3,31,0,1483196400,2524575600
10940202,109402,2,2,3,32,0,1483196400,2524575600
10940203,109402,3,2,3,33,0,1483196400,2524575600
10950101,109501,1,2,3,31,0,1483196400,2524575600
10950102,109501,2,2,3,32,0,1483196400,2524575600
10950103,109501,3,2,3,33,0,1483196400,2524575600
10960101,109601,1,2,3,31,0,1483196400,2524575600
10960102,109601,2,2,3,32,0,1483196400,2524575600
10960103,109601,3,2,3,33,0,1483196400,2524575600
10970101,109701,1,2,3,31,0,1483196400,2524575600
10970102,109701,2,2,3,32,0,1483196400,2524575600
10970103,109701,3,2,3,33,0,1483196400,2524575600
10980101,109801,1,2,3,31,0,1483196400,2524575600
10980102,109801,2,2,3,32,0,1483196400,2524575600
10980103,109801,3,2,3,33,0,1483196400,2524575600
10980201,109802,1,2,3,31,0,1483196400,2524575600
10980202,109802,2,2,3,32,0,1483196400,2524575600
10980203,109802,3,2,3,33,0,1483196400,2524575600
10990101,109901,1,2,3,31,0,1483196400,2524575600
10990102,109901,2,2,3,32,0,1483196400,2524575600
10990103,109901,3,2,3,33,0,1483196400,2524575600
10990201,109902,1,2,3,31,0,1483196400,2524575600
10990202,109902,2,2,3,32,0,1483196400,2524575600
10990203,109902,3,2,3,33,0,1483196400,2524575600
11000101,110001,1,2,3,31,0,1483196400,2524575600
11000102,110001,2,2,3,32,0,1483196400,2524575600
11000103,110001,3,2,3,33,0,1483196400,2524575600
11000201,110002,1,2,3,31,0,1483196400,2524575600
11000202,110002,2,2,3,32,0,1483196400,2524575600
11000203,110002,3,2,3,33,0,1483196400,2524575600
11020101,110201,1,2,3,31,0,1483196400,2524575600
11020102,110201,2,2,3,32,0,1483196400,2524575600
11020103,110201,3,2,3,33,0,1483196400,2524575600
11020201,110202,1,2,3,31,0,1483196400,2524575600
11020202,110202,2,2,3,32,0,1483196400,2524575600
11020203,110202,3,2,3,33,0,1483196400,2524575600
11030101,110301,1,2,3,31,0,1483196400,2524575600
11030102,110301,2,2,3,32,0,1483196400,2524575600
11030103,110301,3,2,3,33,0,1483196400,2524575600
11040101,110401,1,2,3,31,0,1483196400,2524575600
11040102,110401,2,2,3,32,0,1483196400,2524575600
11040103,110401,3,2,3,33,0,1483196400,2524575600
11040201,110402,1,2,3,31,0,1483196400,2524575600
11040202,110402,2,2,3,32,0,1483196400,2524575600
11040203,110402,3,2,3,33,0,1483196400,2524575600
11050101,110501,1,2,3,31,0,1483196400,2524575600
11050102,110501,2,2,3,32,0,1483196400,2524575600
11050103,110501,3,2,3,33,0,1483196400,2524575600
11050201,110502,1,2,3,31,0,1483196400,2524575600
11050202,110502,2,2,3,32,0,1483196400,2524575600
11050203,110502,3,2,3,33,0,1483196400,2524575600
11060101,110601,1,2,3,31,0,1483196400,2524575600
11060102,110601,2,2,3,32,0,1483196400,2524575600
11060103,110601,3,2,3,33,0,1483196400,2524575600
11060201,110602,1,2,3,31,0,1483196400,2524575600
11060202,110602,2,2,3,32,0,1483196400,2524575600
11060203,110602,3,2,3,33,0,1483196400,2524575600
11070101,110701,1,2,3,31,0,1483196400,2524575600
11070102,110701,2,2,3,32,0,1483196400,2524575600
11070103,110701,3,2,3,33,0,1483196400,2524575600
11070201,110702,1,2,3,31,0,1483196400,2524575600
11070202,110702,2,2,3,32,0,1483196400,2524575600
11070203,110702,3,2,3,33,0,1483196400,2524575600
11080101,110801,1,2,3,31,0,1483196400,2524575600
11080102,110801,2,2,3,32,0,1483196400,2524575600
11080103,110801,3,2,3,33,0,1483196400,2524575600
11090101,110901,1,2,3,31,0,1483196400,2524575600
11090102,110901,2,2,3,32,0,1483196400,2524575600
11090103,110901,3,2,3,33,0,1483196400,2524575600
11090201,110902,1,2,3,31,0,1483196400,2524575600
11090202,110902,2,2,3,32,0,1483196400,2524575600
11090203,110902,3,2,3,33,0,1483196400,2524575600
11100101,111001,1,2,3,31,0,1483196400,2524575600
11100102,111001,2,2,3,32,0,1483196400,2524575600
11100103,111001,3,2,3,33,0,1483196400,2524575600
11100201,111002,1,2,3,31,0,1483196400,2524575600
11100202,111002,2,2,3,32,0,1483196400,2524575600
11100203,111002,3,2,3,33,0,1483196400,2524575600
11110101,111101,1,2,3,31,0,1483196400,2524575600
11110102,111101,2,2,3,32,0,1483196400,2524575600
11110103,111101,3,2,3,33,0,1483196400,2524575600
11120101,111201,1,2,3,31,0,1483196400,2524575600
11120102,111201,2,2,3,32,0,1483196400,2524575600
11120103,111201,3,2,3,33,0,1483196400,2524575600
11130101,111301,1,2,3,31,0,1483196400,2524575600
11130102,111301,2,2,3,32,0,1483196400,2524575600
11130103,111301,3,2,3,33,0,1483196400,2524575600
11140101,111401,1,2,3,31,0,1483196400,2524575600
11140102,111401,2,2,3,32,0,1483196400,2524575600
11140103,111401,3,2,3,33,0,1483196400,2524575600
11150101,111501,1,2,3,31,0,1483196400,2524575600
11150102,111501,2,2,3,32,0,1483196400,2524575600
11150103,111501,3,2,3,33,0,1483196400,2524575600
11160101,111601,1,2,3,31,0,1483196400,2524575600
11160102,111601,2,2,3,32,0,1483196400,2524575600
11160103,111601,3,2,3,33,0,1483196400,2524575600
11160201,111602,1,2,3,31,0,1483196400,2524575600
11160202,111602,2,2,3,32,0,1483196400,2524575600
11160203,111602,3,2,3,33,0,1483196400,2524575600
11170101,111701,1,2,3,31,0,1483196400,2524575600
11170102,111701,2,2,3,32,0,1483196400,2524575600
11170103,111701,3,2,3,33,0,1483196400,2524575600
11180101,111801,1,2,3,31,0,1483196400,2524575600
11180102,111801,2,2,3,32,0,1483196400,2524575600
11180103,111801,3,2,3,33,0,1483196400,2524575600
11190101,111901,1,2,3,31,0,1483196400,2524575600
11190102,111901,2,2,3,32,0,1483196400,2524575600
11190103,111901,3,2,3,33,0,1483196400,2524575600
11190201,111902,1,2,3,31,0,1483196400,2524575600
11190202,111902,2,2,3,32,0,1483196400,2524575600
11190203,111902,3,2,3,33,0,1483196400,2524575600
11200101,112001,1,2,3,31,0,1483196400,2524575600
11200102,112001,2,2,3,32,0,1483196400,2524575600
11200103,112001,3,2,3,33,0,1483196400,2524575600
11210101,112101,1,2,3,31,0,1483196400,2524575600
11210102,112101,2,2,3,32,0,1483196400,2524575600
11210103,112101,3,2,3,33,0,1483196400,2524575600
11240101,112401,1,2,3,31,0,1483196400,2524575600
11240102,112401,2,2,3,32,0,1483196400,2524575600
11240103,112401,3,2,3,33,0,1483196400,2524575600
11240201,112402,1,2,3,31,0,1483196400,2524575600
11240202,112402,2,2,3,32,0,1483196400,2524575600
11240203,112402,3,2,3,33,0,1483196400,2524575600
11270101,112701,1,2,3,31,0,1483196400,2524575600
11270102,112701,2,2,3,32,0,1483196400,2524575600
11270103,112701,3,2,3,33,0,1483196400,2524575600
11290101,112901,1,2,3,31,0,1483196400,2524575600
11290102,112901,2,2,3,32,0,1483196400,2524575600
11290103,112901,3,2,3,33,0,1483196400,2524575600
11300101,113001,1,2,3,31,0,1483196400,2524575600
11300102,113001,2,2,3,32,0,1483196400,2524575600
11300103,113001,3,2,3,33,0,1483196400,2524575600
11310101,113101,1,2,3,31,0,1483196400,2524575600
11310102,113101,2,2,3,32,0,1483196400,2524575600
11310103,113101,3,2,3,33,0,1483196400,2524575600
11320101,113201,1,2,3,31,0,1483196400,2524575600
11320102,113201,2,2,3,32,0,1483196400,2524575600
11320103,113201,3,2,3,33,0,1483196400,2524575600
11320201,113202,1,2,3,31,0,1483196400,2524575600
11320202,113202,2,2,3,32,0,1483196400,2524575600
11320203,113202,3,2,3,33,0,1483196400,2524575600
11330101,113301,1,2,3,31,0,1483196400,2524575600
11330102,113301,2,2,3,32,0,1483196400,2524575600
11330103,113301,3,2,3,33,0,1483196400,2524575600
11340101,113401,1,2,3,31,0,1483196400,2524575600
11340102,113401,2,2,3,32,0,1483196400,2524575600
11340103,113401,3,2,3,33,0,1483196400,2524575600
11350101,113501,1,2,3,31,0,1483196400,2524575600
11350102,113501,2,2,3,32,0,1483196400,2524575600
11350103,113501,3,2,3,33,0,1483196400,2524575600
11360101,113601,1,2,3,31,0,1483196400,2524575600
11360102,113601,2,2,3,32,0,1483196400,2524575600
11360103,113601,3,2,3,33,0,1483196400,2524575600
11370101,113701,1,2,3,31,0,1483196400,2524575600
11370102,113701,2,2,3,32,0,1483196400,2524575600
11370103,113701,3,2,3,33,0,1483196400,2524575600
11430101,114301,1,2,3,31,0,1483196400,2524575600
11430102,114301,2,2,3,32,0,1483196400,2524575600
11430103,114301,3,2,3,33,0,1483196400,2524575600
