id,type,init,limit_lv5,limit_lv10,limit_lv15,limit_lv20,limit_lv25,limit_lv30,limit_lv35,limit_lv40,limit_lv45,limit_lv50
10053,13,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10053,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10053,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10053,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10053,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10054,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10054,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10054,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10054,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10054,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10054,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10054,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10055,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10055,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10055,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10055,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10055,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10055,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10055,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10055,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10055,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10056,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10056,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10056,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10056,10,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10056,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10056,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10056,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10056,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10057,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10057,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10057,8,1,-1,-1,-1,5,-1,-1,-1,10,-1,-1
10057,12,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10057,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10057,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10057,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10058,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10058,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10058,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10058,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10058,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10058,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10058,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10059,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10059,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10059,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10059,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10059,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10059,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10059,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10060,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
10060,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10060,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10060,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10060,25,-1,10,-1,20,20,-1,-1,30,-1,-1,-1
10060,26,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10060,27,-1,5,-1,10,10,-1,-1,15,-1,-1,-1
10060,28,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10061,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10061,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10061,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10061,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10061,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10061,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10061,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10062,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10062,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10062,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10062,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10062,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10062,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10062,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10063,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10063,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10063,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10063,9,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10063,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10063,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10063,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10064,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10064,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10064,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10064,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10064,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10064,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10064,19,-1,-1,1,-1,5,-1,-1,10,-1,-1,-1
10065,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10065,8,1,-1,-1,-1,5,-1,-1,-1,10,-1,-1
10065,11,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10065,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10065,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10065,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10065,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10066,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10066,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10066,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10066,9,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10066,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10066,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10066,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10067,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10067,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10067,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10067,10,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10067,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10067,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10067,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10067,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10068,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10068,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10068,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10068,11,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10068,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10068,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10068,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10069,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10069,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10069,7,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10069,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10069,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10069,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10069,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10069,31,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1
10070,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10070,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10070,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10070,10,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10070,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10070,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10071,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10071,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10071,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10071,12,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10071,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10071,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10071,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10072,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10072,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10072,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10072,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10072,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10072,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10072,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10072,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10073,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10073,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10073,7,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10073,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10073,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10073,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10073,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10073,31,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1
10074,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10074,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10074,26,1,-1,-1,-1,5,10,15,20,25,-1,-1
10074,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10075,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10075,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10075,8,1,-1,-1,-1,5,-1,-1,-1,10,-1,-1
10075,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10075,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10075,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10075,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10076,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10076,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10076,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10076,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10076,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10076,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10077,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10077,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10077,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10077,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10077,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10077,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10078,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10078,7,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10078,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10078,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10078,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10078,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10078,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10078,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10078,31,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1
10079,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10079,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10079,11,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10079,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10079,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10079,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10080,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10080,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10080,12,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10080,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10080,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10081,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10081,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10081,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10081,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10081,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10081,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10081,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10082,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10082,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10082,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10082,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10082,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10082,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10082,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10082,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10082,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10083,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
10083,12,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10083,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10083,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10083,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10083,25,10,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10083,26,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10083,27,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10083,28,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10084,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10084,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10084,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10084,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10084,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10084,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10084,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10085,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10085,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10085,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10085,10,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10085,12,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10085,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10085,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10085,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10085,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10086,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10086,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10086,6,-1,1,-1,1,1,-1,-1,1,-1,-1,-1
10086,8,1,-1,-1,-1,5,-1,-1,-1,10,-1,-1
10086,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10086,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10086,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10086,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10086,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10086,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10087,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10087,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10087,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10087,11,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10087,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10087,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10087,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10087,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10088,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10088,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10088,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10088,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10088,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10088,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10088,31,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1
10089,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10089,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10089,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10089,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10089,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10089,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10089,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10089,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10090,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10090,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10090,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
10090,10,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10090,12,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10090,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10090,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10090,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10090,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10091,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10091,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10091,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10091,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10091,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10091,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10091,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10091,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10092,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10092,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10092,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10092,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10092,12,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10092,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10093,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10093,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10093,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10093,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10093,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10093,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10093,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10093,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10094,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10094,11,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10094,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10094,25,10,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10094,26,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10094,27,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10094,28,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10094,30,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10095,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10095,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10095,12,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10095,14,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1
10095,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10095,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10095,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10096,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10096,2,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10096,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
10096,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10096,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10096,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10096,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10097,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10097,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10097,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10097,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10097,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10097,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10097,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10097,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10098,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10098,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10098,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10098,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10098,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10098,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10098,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10098,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10099,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10099,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10099,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10099,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10099,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10099,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10099,17,1,-1,-1,-1,2,-1,-1,-1,2,-1,-1
10099,18,5,-1,-1,-1,30,-1,-1,-1,40,-1,-1
10099,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10100,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10100,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10100,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10100,15,1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
10100,16,1,-1,-1,-1,10,-1,-1,-1,15,-1,-1
10100,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
10100,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
10100,19,5,-1,-1,-1,35,-1,-1,-1,50,-1,-1
10101,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10101,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10101,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10101,14,10,-1,-1,-1,20,-1,-1,-1,25,-1,-1
10101,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10101,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10101,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
10101,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
10101,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10102,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
10102,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10102,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10102,9,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10102,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10102,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10102,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10102,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10102,31,1,-1,-1,-1,2,-1,-1,-1,3,-1,-1
10103,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10103,6,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
10103,8,-1,1,-1,5,5,-1,-1,5,-1,-1,-1
10103,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10103,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10103,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10103,17,-1,1,-1,1,1,-1,-1,2,-1,-1,-1
10103,18,-1,5,-1,20,20,-1,-1,30,-1,-1,-1
10103,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10104,2,10,-1,-1,-1,25,-1,-1,-1,35,-1,-1
10104,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10104,15,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
10104,16,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1
10104,25,-1,10,-1,20,20,-1,-1,30,-1,-1,-1
10104,26,-1,5,-1,10,10,-1,-1,15,-1,-1,-1
10104,27,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10104,28,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10105,1,5,-1,-1,-1,15,-1,-1,-1,20,-1,-1
10105,2,-1,10,-1,15,15,-1,-1,25,-1,-1,-1
10105,6,-1,1,-1,1,1,-1,-1,1,-1,-1,-1
10105,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1
10105,14,-1,10,-1,15,15,-1,-1,20,-1,-1,-1
10105,15,-1,1,-1,1,1,-1,-1,5,-1,-1,-1
10105,16,-1,1,-1,5,5,-1,-1,10,-1,-1,-1
10105,17,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1
10105,18,-1,-1,-1,5,-1,20,20,-1,-1,-1,-1
10105,19,-1,5,-1,20,20,-1,-1,35,-1,-1,-1
10106,1,5,-1,-1,10,10,-1,-1,15,-1,-1,-1
