id,body_motion,body_motion_type,body_motion_path_segment,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
30008,mot05_mirror,2,1,2,KomariC,0,0,EarC,,0
30009,mot05_mirror,2,1,2,DoyaA,0,0,EarC,,0
30010,mot05_mirror,2,1,2,OdorokiA,0,0,EarC,,0
30011,mot05_mirror,2,1,2,OdorokiC,0,0,EarC,,0
30012,mot05_mirror,2,1,2,JitomeA,0,0,EarC,,0
30013,mot05_mirror,2,1,2,DereA,0,0,EarC,,0
30014,mot05_mirror,2,1,2,KusyoAL,0,0,EarC,,0
30015,mot05_mirror,2,1,2,KusyoCL,0,0,EarC,,0
30016,mot05_mirror,2,1,2,KusyoEL,0,0,EarC,,0
30017,mot05_mirror,2,1,2,FutuC,0,0,EarC,,0
30018,mot05_mirror,2,1,2,CloseA,0,0,EarC,,0
30019,mot05_mirror,2,1,2,CloseC,0,0,EarC,,0
30020,mot05_mirror,2,1,2,CloseE,0,0,EarC,,0
31000,mot06_mirror,2,1,2,FutuA,0,0,EarC,,0
31001,mot06_mirror,2,1,2,WaraiA,0,0,EarC,,0
31002,mot06_mirror,2,1,2,WaraiC,0,0,EarC,,0
31003,mot06_mirror,2,1,2,IkariA,0,0,EarC,,0
31004,mot06_mirror,2,1,2,IkariC,0,0,EarC,,0
31005,mot06_mirror,2,1,2,KanasiA,0,0,EarC,,0
31006,mot06_mirror,2,1,2,KanasiC,0,0,EarC,,0
31007,mot06_mirror,2,1,2,KomariA,0,0,EarC,,0
31008,mot06_mirror,2,1,2,KomariC,0,0,EarC,,0
31009,mot06_mirror,2,1,2,DoyaA,0,0,EarC,,0
31010,mot06_mirror,2,1,2,OdorokiA,0,0,EarC,,0
31011,mot06_mirror,2,1,2,OdorokiC,0,0,EarC,,0
31012,mot06_mirror,2,1,2,JitomeA,0,0,EarC,,0
31013,mot06_mirror,2,1,2,DereA,0,0,EarC,,0
31014,mot06_mirror,2,1,2,KusyoAL,0,0,EarC,,0
31015,mot06_mirror,2,1,2,KusyoCL,0,0,EarC,,0
31016,mot06_mirror,2,1,2,KusyoEL,0,0,EarC,,0
31017,mot06_mirror,2,1,2,FutuC,0,0,EarC,,0
31018,mot06_mirror,2,1,2,CloseA,0,0,EarC,,0
31019,mot06_mirror,2,1,2,CloseC,0,0,EarC,,0
31020,mot06_mirror,2,1,2,CloseE,0,0,EarC,,0
40000,mot01,2,1,2,DoyaA,0,0,EarC,,0
40001,mot02_mirror,2,1,2,WaraiA,0,0,EarC,,0
40002,idea02,3,1,2,WaraiC,0,0,EarC,,0
40003,mot02,2,1,2,FutuA,0,0,EarC,,0
40004,pose04_mirror,3,1,2,DoyaA,0,0,EarC,,0
40005,ikaku01,3,1,2,DoyaA,0,0,EarC,,0
40006,gatts04,3,1,2,DoyaA,0,0,EarC,,0
40007,good02,3,1,2,WaraiC,0,0,EarC,,0
40008,mot01,2,1,2,WaraiC,0,0,EarC,,0
40009,mot04,2,1,2,WaraiA,0,0,EarC,,0
40010,mot02_mirror,2,1,2,DoyaA,0,0,EarC,,0
40011,idle02,2,1,2,WaraiA,0,0,EarC,,0
40012,happy01,3,1,2,WaraiC,0,0,EarC,,0
40013,mot06,2,1,2,WaraiA,0,0,EarC,,0
40014,mot02,2,1,2,DoyaA,0,0,EarC,,0
40015,oh10,3,1,2,DoyaA,0,-1,EarC,,0
40016,koshiate08,3,1,2,DoyaA,0,0,EarC,,0
40017,joy07,3,1,2,WaraiC,0,0,EarC,,0
40018,fight06,3,1,2,DoyaA,0,0,EarC,,0
40019,gatts03,3,1,2,DoyaA,0,-1,EarC,,0
40020,mot01,2,1,2,DoyaA,0,0,EarC,,0
40021,mot02_mirror,2,1,2,WaraiA,0,0,EarC,,0
40022,idea02,3,1,2,WaraiC,0,0,EarC,,0
40023,mot02,2,1,2,FutuA,0,0,EarC,,0
40024,pose04_mirror,3,1,2,DoyaA,0,0,EarC,,0
40025,ikaku01,3,1,2,DoyaA,0,0,EarC,,0
40026,gatts04,3,1,2,DoyaA,0,0,EarC,,0
40027,good02,3,1,2,WaraiC,0,0,EarC,,0
40028,mot01,2,1,2,WaraiC,0,0,EarC,,0
40029,mot04,2,1,2,WaraiA,0,0,EarC,,0
40030,mot02_mirror,2,1,2,DoyaA,0,0,EarC,,0
40031,idle02,2,1,2,WaraiA,0,0,EarC,,0
40032,happy01,3,1,2,WaraiC,0,0,EarC,,0
40033,mot06,2,1,2,IkariA,0,0,EarC,,0
40034,mot02,2,1,2,DoyaA,0,0,EarC,,0
40035,oh10,3,1,2,DoyaA,0,0,EarC,,0
40036,koshiate08,3,1,2,DoyaA,0,0,EarC,,0
40037,joy07,3,1,2,WaraiC,0,0,EarC,,0
40038,fight06,3,1,2,DoyaA,0,0,EarC,,0
40039,gatts03,3,1,2,DoyaA,0,0,EarC,,0
40040,sad02,3,1,2,KomariA,0,-1,EarC,,0
40041,tekumi01,3,1,2,KomariA,0,-1,EarC,,0
40042,shock04,3,1,2,KomariA,0,-1,EarC,,0
40043,tired03,3,1,2,KomariA,0,-1,EarC,,0
40044,tired02,3,1,2,KomariA,0,-1,EarC,,0
40045,akire06,3,1,2,KomariA,0,-1,EarC,,0
40046,ikaku02,3,1,2,IkariA,0,-1,EarC,,0
40047,muneate01,3,1,2,IkariA,0,-1,EarC,,0
40048,shock01,3,1,2,KomariA,0,-1,EarC,,0
40049,idle02,2,1,2,KomariA,0,-1,EarC,,0
40050,sudachi03,3,1,2,KomariA,0,-1,EarC,,0
40051,tired02_mirror,3,1,2,KomariA,0,-1,EarC,,0
40052,pain06,3,1,2,KomariA,0,-1,EarC,,0
40053,think07_mirror,3,1,2,IkariA,0,-1,EarC,,0
40054,shock02_mirror,3,1,2,KomariA,0,-1,EarC,,0
40055,tekumi04,3,1,2,KomariA,0,-1,EarC,,0
40056,mot03,2,1,2,KomariA,0,-1,EarC,,0
40057,think05_mirror,3,1,2,KomariA,0,-1,EarC,,0
40058,guard04_mirror,3,1,2,KanasiA,0,0,EarC,,0
40059,shock07,3,1,2,KomariA,0,-1,EarC,,0
40060,muneate10,3,1,2,KomariA,0,-1,EarC,,0
40061,shock08,3,1,2,KomariA,0,-1,EarC,,0
40062,pain01,3,1,2,KomariA,0,-1,EarC,,0
40063,mot02_mirror,2,1,2,KomariA,0,-1,EarC,,0
40064,think06_mirror,3,1,2,IkariA,0,-1,EarC,,0
40065,mot02,2,1,2,WaraiA,0,0,EarC,,0
40066,think02,3,1,2,KomariA,0,-1,EarC,,0
40067,sudachi05,3,1,2,KomariA,0,-1,EarC,,0
50001,fight11,3,1,2,WaraiA,0,0,EarC,,0
50002,guard03,3,1,2,KomariA,0,0,EarC,,0
50003,bow03,3,1,2,WaraiA,0,0,EarC,,0
50004,muneate04,3,1,2,IkariA,0,0,EarC,,0
50005,tekumi01,3,1,2,DereA,0,0,EarC,,0
50006,stretch06,3,1,2,DoyaA,0,1,EarC,,0
50007,stretch07,3,1,2,DoyaA,0,1,EarC,,0
50008,stretch08,3,1,2,DoyaA,0,1,EarC,,0
50009,stretch09,3,1,2,DoyaA,0,1,EarC,,0
50010,stretch10,3,1,2,DoyaA,0,1,EarC,,0
50011,stretch11,3,1,2,DoyaA,0,1,EarC,,0
50012,stretch12,3,1,2,DoyaA,0,1,EarC,,0
50013,stretch14,3,1,2,DoyaA,0,1,EarC,,0
50014,stretch15,3,1,2,DoyaA,0,1,EarC,,0
50015,stretch16,3,1,2,DoyaA,0,1,EarC,,0
50016,stretch17,3,1,2,DoyaA,0,1,EarC,,0
50017,stretch18,3,1,2,DoyaA,0,1,EarC,,0
50018,stretch19,3,1,2,DoyaA,0,1,EarC,,0
50019,stretch21,3,1,2,DoyaA,0,1,EarC,,0
50020,stretch23,3,1,2,DoyaA,0,1,EarC,,0
60001,idle01,2,1,2,DoyaA,0,0,EarC,,0
100000,idle00,2,1,2,FutuA,0,0,EarC,,0
971001,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971002,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971003,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971004,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971005,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971006,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971007,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971008,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971009,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971010,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971011,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971012,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971013,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971014,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971015,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971016,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971017,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971018,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971019,doll01_loop,3,1,1,KusyoAL,0,0,EarC,,0
971020,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971021,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971022,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971023,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971024,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971025,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971026,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971027,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971028,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971029,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971030,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971031,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971032,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971033,doll01_loop,3,1,1,OdorokiA,0,0,EarC,,0
971034,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971035,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971036,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971037,doll01_loop,3,1,1,DereA,0,0,EarC,,0
971038,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971039,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971040,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971041,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971042,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971043,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971044,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971045,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971046,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971047,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971048,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971049,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971050,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971051,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971052,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971053,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971054,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971055,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971056,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971057,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971058,doll01_loop,3,1,1,KomariC,0,0,EarC,,0
971059,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971060,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971061,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971062,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971063,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971064,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971065,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971066,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971067,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971068,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971069,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971070,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971071,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971072,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971073,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971074,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971076,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971077,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971078,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971079,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971080,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971081,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971082,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971083,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971084,doll01_loop,3,1,1,CloseA,0,0,EarC,,0
971085,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971086,doll01_loop,3,1,1,FutuA,0,0,EarC,,0
971087,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971088,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971089,doll01_loop,3,1,1,OdorokiA,0,0,EarC,,0
971090,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971091,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971092,doll01_loop,3,1,1,OdorokiA,0,0,EarC,,0
971093,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971094,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971095,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971096,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971097,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971098,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971099,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971100,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971102,doll01_loop,3,1,1,KusyoEL,0,0,EarC,,0
971103,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971104,doll01_loop,3,1,1,DoyaA,0,0,EarC,,0
971105,doll01_loop,3,1,1,OdorokiA,0,0,EarC,,0
971106,doll01_loop,3,1,1,OdorokiA,0,0,EarC,,0
971107,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971108,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971109,doll01_loop,3,1,1,KusyoEL,0,0,EarC,,0
971110,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971111,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971112,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971113,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971114,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971115,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971116,doll01_loop,3,1,1,DereA,0,0,EarC,,0
971117,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971118,doll01_loop,3,1,1,CloseA,0,0,EarC,,0
971119,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971120,doll01_loop,3,1,1,FutuC,0,0,EarC,,0
971121,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971124,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971127,doll01_loop,3,1,1,FutuC,0,0,EarC,,0
971129,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971130,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971131,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971132,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971133,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971134,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971135,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
971136,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971137,doll01_loop,3,1,1,WaraiC,0,0,EarC,,0
971143,doll01_loop,3,1,1,WaraiA,0,0,EarC,,0
972001,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972002,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972003,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972004,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972005,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972006,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972007,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972008,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972009,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972010,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972011,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972012,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972013,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972014,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972015,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972016,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972017,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972018,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972019,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972020,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972021,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972022,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972023,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972024,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972025,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972026,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972027,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972028,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972029,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972030,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972031,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972032,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972033,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972034,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972035,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972036,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972037,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972038,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972039,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972040,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972041,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972042,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972043,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972044,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972045,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972046,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972047,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972048,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972049,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972050,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972051,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972052,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972053,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972054,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972055,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972056,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972057,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972058,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972059,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972060,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972061,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972062,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972063,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972064,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972065,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972066,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972067,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972068,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972069,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972070,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972071,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972072,doll02_loop,3,1,1,DoyaA,0,0,EarC,,0
972073,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972074,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972076,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972077,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972078,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972079,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972080,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972081,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972082,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972083,doll02_loop,3,1,1,FutuC,0,0,EarC,,0
972084,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972085,doll02_loop,3,1,1,FutuC,0,0,EarC,,0
972086,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972087,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972088,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972089,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972090,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972091,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972092,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972093,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972094,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972095,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972096,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972097,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972098,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972099,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972100,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972102,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972103,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972104,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972105,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972106,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972107,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972108,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972109,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972110,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972111,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972112,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972113,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972114,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972115,doll02_loop,3,1,1,FutuC,0,0,EarC,,0
972116,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972117,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972118,doll02_loop,3,1,1,FutuC,0,0,EarC,,0
972119,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972120,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972121,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972124,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972127,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972129,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972130,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972131,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
972132,doll02_loop,3,1,1,FutuA,0,0,EarC,,0
972133,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972134,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972135,doll02_loop,3,1,1,DereA,0,0,EarC,,0
972136,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972137,doll02_loop,3,1,1,WaraiA,0,0,EarC,,0
972143,doll02_loop,3,1,1,WaraiC,0,0,EarC,,0
973001,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973002,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973003,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973004,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973005,doll03_loop,3,1,1,FutuA,0,0,EarC,,0
973006,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973007,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973008,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973009,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973010,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973011,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973012,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973013,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973014,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973015,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973016,doll03_loop,3,1,1,FutuA,0,0,EarC,,0
973017,doll03_loop,3,1,1,FutuA,0,0,EarC,,0
973018,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973019,doll03_loop,3,1,1,DereA,0,0,EarC,,0
973020,doll03_loop,3,1,1,WaraiC,0,0,EarC,,0
973021,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973022,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973023,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973024,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973025,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973026,doll03_loop,3,1,1,FutuA,0,0,EarC,,0
973027,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973028,doll03_loop,3,1,1,WaraiC,0,0,EarC,,0
973029,doll03_loop,3,1,1,WaraiC,0,0,EarC,,0
973030,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973031,doll03_loop,3,1,1,WaraiC,0,0,EarC,,0
973032,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973033,doll03_loop,3,1,1,FutuA,0,0,EarC,,0
973034,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973035,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973036,doll03_loop,3,1,1,FutuA,0,0,EarC,,0
973037,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973038,doll03_loop,3,1,1,WaraiC,0,0,EarC,,0
973039,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973040,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
973041,doll03_loop,3,1,1,DoyaA,0,0,EarC,,0
973042,doll03_loop,3,1,1,WaraiA,0,0,EarC,,0
