id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,event_id,date_check_flg,transition_type,start_date,end_date
303171,3,100004,74,0,0,0,1,303171,5,185,90,43,100,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
303172,3,100004,75,0,0,0,1,303172,5,185,90,43,100,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
303173,3,100004,76,0,0,0,1,303173,5,185,90,43,100,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
303174,3,100004,77,0,0,0,1,303174,5,185,90,43,100,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
303175,3,100004,78,0,0,0,1,303175,5,185,90,43,100,0,1,10001,2024/02/24 12:00:00,2050/01/01 4:59:59
303176,3,100004,79,0,0,0,1,303176,5,185,90,43,500,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303177,3,100004,80,0,0,0,1,303177,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303178,3,100004,81,0,0,0,1,303178,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303179,3,100004,82,0,0,0,1,303179,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303180,3,100004,83,0,0,0,1,303180,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303181,3,100004,84,0,0,0,1,303181,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303182,3,100004,85,0,0,0,1,303182,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303183,3,100004,86,0,0,0,1,303183,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303184,3,100004,87,0,0,0,1,303184,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303185,3,100004,88,0,0,0,1,303185,5,185,90,43,100,0,1,10001,2024/10/29 12:00:00,2050/01/01 4:59:59
303186,3,100004,89,0,0,0,1,303186,5,185,90,43,500,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303187,3,100004,90,0,0,0,1,303187,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303188,3,100004,91,0,0,0,1,303188,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303189,3,100004,92,0,0,0,1,303189,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303190,3,100004,93,0,0,0,1,303190,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303191,3,100004,94,0,0,0,1,303191,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303192,3,100004,95,0,0,0,1,303192,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303193,3,100004,96,0,0,0,1,303193,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303194,3,100004,97,0,0,0,1,303194,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303195,3,100004,98,0,0,0,1,303195,5,185,90,43,100,0,1,10001,2025/08/14 12:00:00,2050/01/01 4:59:59
303200,3,100010,1,0,0,0,1,210,1,210,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303201,3,100010,3,0,0,0,1,220,1,220,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303202,3,100010,4,0,0,0,1,230,1,230,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303203,3,100010,5,0,0,0,1,240,1,240,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303204,3,100010,7,0,0,0,1,250,1,250,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303205,3,100010,8,0,0,0,1,260,1,260,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303206,3,100010,10,0,0,0,1,270,1,270,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303207,3,100010,11,0,0,0,1,280,1,280,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303208,3,100010,12,0,0,0,1,290,1,290,90,43,150,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303300,3,100003,100101,0,0,0,1,300,1,300,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303301,3,100003,100201,0,0,0,1,310,1,301,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303302,3,100003,100301,0,0,0,1,320,1,302,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303303,3,100003,100401,0,0,0,1,330,1,303,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303304,3,100003,100501,0,0,0,1,340,1,304,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303305,3,100003,100601,0,0,0,1,350,1,305,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303306,3,100003,100701,0,0,0,1,360,1,306,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303307,3,100003,100801,0,0,0,1,370,1,307,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303308,3,100003,100901,0,0,0,1,380,1,308,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303309,3,100003,101001,0,0,0,1,390,1,309,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303310,3,100003,101101,0,0,0,1,400,1,310,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303311,3,100003,101201,0,0,0,1,410,1,311,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303312,3,100003,101301,0,0,0,1,420,1,312,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303313,3,100003,101401,0,0,0,1,430,1,313,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303314,3,100003,101501,0,0,0,1,440,1,314,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303315,3,100003,101601,0,0,0,1,450,1,315,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303316,3,100003,101701,0,0,0,1,460,1,316,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303317,3,100003,101801,0,0,0,1,470,1,317,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303318,3,100003,101901,0,0,0,1,480,1,318,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303319,3,100003,102001,0,0,0,1,490,1,319,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303320,3,100003,102101,0,0,0,1,500,1,320,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303321,3,100003,102201,0,0,0,1,510,1,321,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303322,3,100003,102301,0,0,0,1,520,1,322,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303323,3,100003,102401,0,0,0,1,530,1,323,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303325,3,100003,110101,0,0,0,1,540,1,324,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303326,3,100003,110201,0,0,0,1,550,1,325,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303327,3,100003,110301,0,0,0,1,560,1,326,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303328,3,100003,110401,0,0,0,1,570,1,327,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303329,3,100003,110501,0,0,0,1,580,1,328,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303330,3,100003,110601,0,0,0,1,590,1,329,91,59,10000,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
303331,3,100003,110701,0,0,0,1,610,1,330,91,59,10000,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
303332,3,100003,110801,0,0,0,1,620,1,331,91,59,10000,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
303333,3,100003,110901,0,0,0,1,630,1,332,91,59,10000,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
303334,3,100003,111001,0,0,0,1,640,1,333,91,59,10000,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
303335,3,100003,931205,0,0,0,1,660,1,400,91,59,10000,0,1,10001,2023/08/24 12:00:00,2050/01/01 4:59:59
303336,3,100003,931417,0,0,0,1,670,1,410,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303337,3,100003,931418,0,0,0,1,671,1,411,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303338,3,100003,931419,0,0,0,1,672,1,412,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303339,3,100003,931420,0,0,0,1,673,1,413,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303340,3,100003,931421,0,0,0,1,674,1,414,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303341,3,100003,931422,0,0,0,1,675,1,415,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303342,3,100003,931423,0,0,0,1,676,1,416,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303343,3,100003,931424,0,0,0,1,677,1,417,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303344,3,100003,931425,0,0,0,1,678,1,418,91,59,10000,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303400,3,100004,99,0,0,0,1,303400,5,185,90,43,200,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303401,3,100004,100,0,0,0,1,303401,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303402,3,100004,101,0,0,0,1,303402,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303403,3,100004,102,0,0,0,1,303403,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303404,3,100004,103,0,0,0,1,303404,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303405,3,100004,104,0,0,0,1,303405,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303406,3,100004,105,0,0,0,1,303406,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303407,3,100004,106,0,0,0,1,303407,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303408,3,100004,107,0,0,0,1,303408,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303409,3,100004,108,0,0,0,1,303409,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303410,3,100004,109,0,0,0,1,303410,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303411,3,100004,110,0,0,0,1,303411,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303412,3,100004,111,0,0,0,1,303412,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303413,3,100004,112,0,0,0,1,303413,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303414,3,100004,113,0,0,0,1,303414,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303415,3,100004,114,0,0,0,1,303415,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303416,3,100004,115,0,0,0,1,303416,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303417,3,100004,116,0,0,0,1,303417,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303418,3,100004,117,0,0,0,1,303418,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303419,3,100004,118,0,0,0,1,303419,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303420,3,100004,119,0,0,0,1,303420,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303421,3,100004,120,0,0,0,1,303421,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303422,3,100004,121,0,0,0,1,303422,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303423,3,100004,122,0,0,0,1,303423,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303424,3,100004,123,0,0,0,1,303424,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303425,3,100004,124,0,0,0,1,303425,5,185,90,43,200,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303426,3,100004,125,0,0,0,1,303426,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303427,3,100004,126,0,0,0,1,303427,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303428,3,100004,127,0,0,0,1,303428,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303429,3,100004,128,0,0,0,1,303429,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303430,3,100004,129,0,0,0,1,303430,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303431,3,100004,130,0,0,0,1,303431,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303432,3,100004,131,0,0,0,1,303432,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303433,3,100004,132,0,0,0,1,303433,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303434,3,100004,133,0,0,0,1,303434,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303435,3,100004,134,0,0,0,1,303435,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303436,3,100004,135,0,0,0,1,303436,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303437,3,100004,136,0,0,0,1,303437,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303438,3,100004,137,0,0,0,1,303438,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303439,3,100004,138,0,0,0,1,303439,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303440,3,100004,139,0,0,0,1,303440,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303441,3,100004,140,0,0,0,1,303441,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303442,3,100004,141,0,0,0,1,303442,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303443,3,100004,142,0,0,0,1,303443,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303444,3,100004,143,0,0,0,1,303444,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303445,3,100004,144,0,0,0,1,303445,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303446,3,100004,145,0,0,0,1,303446,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303447,3,100004,146,0,0,0,1,303447,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303448,3,100004,147,0,0,0,1,303448,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
303449,3,100004,148,0,0,0,1,303449,5,185,90,43,40,0,1,10001,2026/02/24 12:00:00,2050/01/01 4:59:59
304000,3,100024,6,0,0,0,1,821,1,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304001,3,100024,6,0,0,0,2,821,2,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304002,3,100024,6,0,0,0,3,821,3,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304003,3,100024,6,0,0,0,4,821,4,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304004,3,100024,6,0,0,0,5,821,5,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304005,3,100024,6,0,0,0,6,821,6,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304006,3,100024,6,0,0,0,7,821,7,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304007,3,100024,6,0,0,0,8,821,8,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304008,3,100024,6,0,0,0,9,821,9,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304009,3,100024,6,0,0,0,10,821,10,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304010,3,100024,6,0,0,0,11,821,11,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304011,3,100024,6,0,0,0,12,821,12,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304012,3,100024,6,0,0,0,13,821,13,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304013,3,100024,6,0,0,0,14,821,14,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304014,3,100024,6,0,0,0,15,821,15,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304015,3,100024,6,0,0,0,16,821,16,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304016,3,100024,6,0,0,0,17,821,17,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304017,3,100024,6,0,0,0,18,821,18,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304018,3,100024,6,0,0,0,19,821,19,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304019,3,100024,6,0,0,0,20,821,20,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304020,3,100024,6,0,0,0,21,821,21,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304021,3,100024,6,0,0,0,22,821,22,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304022,3,100024,6,0,0,0,23,821,23,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304023,3,100024,6,0,0,0,24,821,24,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304024,3,100024,6,0,0,0,25,821,25,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304025,3,100024,6,0,0,0,26,821,26,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304026,3,100024,6,0,0,0,27,821,27,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304027,3,100024,6,0,0,0,28,821,28,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304028,3,100024,6,0,0,0,29,821,29,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304029,3,100024,6,0,0,0,30,821,30,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304030,3,100024,6,0,0,0,31,821,31,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304031,3,100024,6,0,0,0,32,821,32,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304032,3,100024,6,0,0,0,33,821,33,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304033,3,100024,6,0,0,0,34,821,34,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304034,3,100024,6,0,0,0,35,821,35,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304035,3,100024,6,0,0,0,36,821,36,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304036,3,100024,6,0,0,0,37,821,37,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304037,3,100024,6,0,0,0,38,821,38,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304038,3,100024,6,0,0,0,39,821,39,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304039,3,100024,6,0,0,0,40,821,40,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304040,3,100024,6,0,0,0,41,821,41,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304041,3,100024,6,0,0,0,42,821,42,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304042,3,100024,6,0,0,0,43,821,43,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304043,3,100024,6,0,0,0,44,821,44,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304044,3,100024,6,0,0,0,45,821,45,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304045,3,100024,6,0,0,0,46,821,46,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304046,3,100024,6,0,0,0,47,821,47,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304047,3,100024,6,0,0,0,48,821,48,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304048,3,100024,6,0,0,0,49,821,49,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304049,3,100024,6,0,0,0,50,821,50,821,90,43,50,0,0,10001,2017/07/01 1:00:00,2050/01/01 4:59:59
304050,3,100024,6,0,0,0,51,821,51,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304051,3,100024,6,0,0,0,52,821,52,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304052,3,100024,6,0,0,0,53,821,53,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304053,3,100024,6,0,0,0,54,821,54,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304054,3,100024,6,0,0,0,55,821,55,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304055,3,100024,6,0,0,0,56,821,56,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304056,3,100024,6,0,0,0,57,821,57,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304057,3,100024,6,0,0,0,58,821,58,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304058,3,100024,6,0,0,0,59,821,59,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304059,3,100024,6,0,0,0,60,821,60,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304060,3,100024,6,0,0,0,61,821,61,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304061,3,100024,6,0,0,0,62,821,62,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304062,3,100024,6,0,0,0,63,821,63,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304063,3,100024,6,0,0,0,64,821,64,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304064,3,100024,6,0,0,0,65,821,65,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304065,3,100024,6,0,0,0,66,821,66,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304066,3,100024,6,0,0,0,67,821,67,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304067,3,100024,6,0,0,0,68,821,68,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304068,3,100024,6,0,0,0,69,821,69,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304069,3,100024,6,0,0,0,70,821,70,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304070,3,100024,6,0,0,0,71,821,71,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304071,3,100024,6,0,0,0,72,821,72,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304072,3,100024,6,0,0,0,73,821,73,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304073,3,100024,6,0,0,0,74,821,74,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304074,3,100024,6,0,0,0,75,821,75,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304075,3,100024,6,0,0,0,76,821,76,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304076,3,100024,6,0,0,0,77,821,77,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304077,3,100024,6,0,0,0,78,821,78,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304078,3,100024,6,0,0,0,79,821,79,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304079,3,100024,6,0,0,0,80,821,80,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304080,3,100024,6,0,0,0,81,821,81,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304081,3,100024,6,0,0,0,82,821,82,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304082,3,100024,6,0,0,0,83,821,83,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304083,3,100024,6,0,0,0,84,821,84,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304084,3,100024,6,0,0,0,85,821,85,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304085,3,100024,6,0,0,0,86,821,86,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304086,3,100024,6,0,0,0,87,821,87,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304087,3,100024,6,0,0,0,88,821,88,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304088,3,100024,6,0,0,0,89,821,89,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
304089,3,100024,6,0,0,0,90,821,90,821,90,43,50,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
