id,rental_rank,rental_num,use_value1,use_value2
4414,177,14,14650,7860
4415,177,15,14650,7860
4416,177,16,14650,7860
4417,177,17,14650,7860
4418,177,18,14650,7860
4419,177,19,14650,7860
4420,177,20,14650,7860
4421,177,21,14650,7860
4422,177,22,14650,7860
4423,177,23,14650,7860
4424,177,24,14650,7860
4425,177,25,14650,7860
4426,178,1,14650,7860
4427,178,2,14650,7860
4428,178,3,14650,7860
4429,178,4,14650,7860
4430,178,5,14650,7860
4431,178,6,14650,7860
4432,178,7,14650,7860
4433,178,8,14650,7860
4434,178,9,14650,7860
4435,178,10,14650,7860
4436,178,11,14650,7860
4437,178,12,14650,7860
4438,178,13,14650,7860
4439,178,14,14650,7860
4440,178,15,14650,7860
4441,178,16,14650,7860
4442,178,17,14650,7860
4443,178,18,14650,7860
4444,178,19,14650,7860
4445,178,20,14650,7860
4446,178,21,14650,7860
4447,178,22,14650,7860
4448,178,23,14650,7860
4449,178,24,14650,7860
4450,178,25,14650,7860
4451,179,1,14650,7860
4452,179,2,14650,7860
4453,179,3,14650,7860
4454,179,4,14650,7860
4455,179,5,14650,7860
4456,179,6,14650,7860
4457,179,7,14650,7860
4458,179,8,14650,7860
4459,179,9,14650,7860
4460,179,10,14650,7860
4461,179,11,14650,7860
4462,179,12,14650,7860
4463,179,13,14650,7860
4464,179,14,14650,7860
4465,179,15,14650,7860
4466,179,16,14650,7860
4467,179,17,14650,7860
4468,179,18,14650,7860
4469,179,19,14650,7860
4470,179,20,14650,7860
4471,179,21,14650,7860
4472,179,22,14650,7860
4473,179,23,14650,7860
4474,179,24,14650,7860
4475,179,25,14650,7860
4476,180,1,14650,7860
4477,180,2,14650,7860
4478,180,3,14650,7860
4479,180,4,14650,7860
4480,180,5,14650,7860
4481,180,6,14650,7860
4482,180,7,14650,7860
4483,180,8,14650,7860
4484,180,9,14650,7860
4485,180,10,14650,7860
4486,180,11,14650,7860
4487,180,12,14650,7860
4488,180,13,14650,7860
4489,180,14,14650,7860
4490,180,15,14650,7860
4491,180,16,14650,7860
4492,180,17,14650,7860
4493,180,18,14650,7860
4494,180,19,14650,7860
4495,180,20,14650,7860
4496,180,21,14650,7860
4497,180,22,14650,7860
4498,180,23,14650,7860
4499,180,24,14650,7860
4500,180,25,14650,7860
4501,181,1,14650,7860
4502,181,2,14650,7860
4503,181,3,14650,7860
4504,181,4,14650,7860
4505,181,5,14650,7860
4506,181,6,14650,7860
4507,181,7,14650,7860
4508,181,8,14650,7860
4509,181,9,14650,7860
4510,181,10,14650,7860
4511,181,11,14650,7860
4512,181,12,14650,7860
4513,181,13,14650,7860
4514,181,14,14650,7860
4515,181,15,14650,7860
4516,181,16,14650,7860
4517,181,17,14650,7860
4518,181,18,14650,7860
4519,181,19,14650,7860
4520,181,20,14650,7860
4521,181,21,14650,7860
4522,181,22,14650,7860
4523,181,23,14650,7860
4524,181,24,14650,7860
4525,181,25,14650,7860
4526,182,1,14650,7860
4527,182,2,14650,7860
4528,182,3,14650,7860
4529,182,4,14650,7860
4530,182,5,14650,7860
4531,182,6,14650,7860
4532,182,7,14650,7860
4533,182,8,14650,7860
4534,182,9,14650,7860
4535,182,10,14650,7860
4536,182,11,14650,7860
4537,182,12,14650,7860
4538,182,13,14650,7860
4539,182,14,14650,7860
4540,182,15,14650,7860
4541,182,16,14650,7860
4542,182,17,14650,7860
4543,182,18,14650,7860
4544,182,19,14650,7860
4545,182,20,14650,7860
4546,182,21,14650,7860
4547,182,22,14650,7860
4548,182,23,14650,7860
4549,182,24,14650,7860
4550,182,25,14650,7860
4551,183,1,14650,7860
4552,183,2,14650,7860
4553,183,3,14650,7860
4554,183,4,14650,7860
4555,183,5,14650,7860
4556,183,6,14650,7860
4557,183,7,14650,7860
4558,183,8,14650,7860
4559,183,9,14650,7860
4560,183,10,14650,7860
4561,183,11,14650,7860
4562,183,12,14650,7860
4563,183,13,14650,7860
4564,183,14,14650,7860
4565,183,15,14650,7860
4566,183,16,14650,7860
4567,183,17,14650,7860
4568,183,18,14650,7860
4569,183,19,14650,7860
4570,183,20,14650,7860
4571,183,21,14650,7860
4572,183,22,14650,7860
4573,183,23,14650,7860
4574,183,24,14650,7860
4575,183,25,14650,7860
4576,184,1,14650,7860
4577,184,2,14650,7860
4578,184,3,14650,7860
4579,184,4,14650,7860
4580,184,5,14650,7860
4581,184,6,14650,7860
4582,184,7,14650,7860
4583,184,8,14650,7860
4584,184,9,14650,7860
4585,184,10,14650,7860
4586,184,11,14650,7860
4587,184,12,14650,7860
4588,184,13,14650,7860
4589,184,14,14650,7860
4590,184,15,14650,7860
4591,184,16,14650,7860
4592,184,17,14650,7860
4593,184,18,14650,7860
4594,184,19,14650,7860
4595,184,20,14650,7860
4596,184,21,14650,7860
4597,184,22,14650,7860
4598,184,23,14650,7860
4599,184,24,14650,7860
4600,184,25,14650,7860
4601,185,1,14650,7860
4602,185,2,14650,7860
4603,185,3,14650,7860
4604,185,4,14650,7860
4605,185,5,14650,7860
4606,185,6,14650,7860
4607,185,7,14650,7860
4608,185,8,14650,7860
4609,185,9,14650,7860
4610,185,10,14650,7860
4611,185,11,14650,7860
4612,185,12,14650,7860
4613,185,13,14650,7860
4614,185,14,14650,7860
4615,185,15,14650,7860
4616,185,16,14650,7860
4617,185,17,14650,7860
4618,185,18,14650,7860
4619,185,19,14650,7860
4620,185,20,14650,7860
4621,185,21,14650,7860
4622,185,22,14650,7860
4623,185,23,14650,7860
4624,185,24,14650,7860
4625,185,25,14650,7860
4626,186,1,14650,7860
4627,186,2,14650,7860
4628,186,3,14650,7860
4629,186,4,14650,7860
4630,186,5,14650,7860
4631,186,6,14650,7860
4632,186,7,14650,7860
4633,186,8,14650,7860
4634,186,9,14650,7860
4635,186,10,14650,7860
4636,186,11,14650,7860
4637,186,12,14650,7860
4638,186,13,14650,7860
4639,186,14,14650,7860
4640,186,15,14650,7860
4641,186,16,14650,7860
4642,186,17,14650,7860
4643,186,18,14650,7860
4644,186,19,14650,7860
4645,186,20,14650,7860
4646,186,21,14650,7860
4647,186,22,14650,7860
4648,186,23,14650,7860
4649,186,24,14650,7860
4650,186,25,14650,7860
4651,187,1,14650,7860
4652,187,2,14650,7860
4653,187,3,14650,7860
4654,187,4,14650,7860
4655,187,5,14650,7860
4656,187,6,14650,7860
4657,187,7,14650,7860
4658,187,8,14650,7860
4659,187,9,14650,7860
4660,187,10,14650,7860
4661,187,11,14650,7860
4662,187,12,14650,7860
4663,187,13,14650,7860
4664,187,14,14650,7860
4665,187,15,14650,7860
4666,187,16,14650,7860
4667,187,17,14650,7860
4668,187,18,14650,7860
4669,187,19,14650,7860
4670,187,20,14650,7860
4671,187,21,14650,7860
4672,187,22,14650,7860
4673,187,23,14650,7860
4674,187,24,14650,7860
4675,187,25,14650,7860
4676,188,1,14650,7860
4677,188,2,14650,7860
4678,188,3,14650,7860
4679,188,4,14650,7860
4680,188,5,14650,7860
4681,188,6,14650,7860
4682,188,7,14650,7860
4683,188,8,14650,7860
4684,188,9,14650,7860
4685,188,10,14650,7860
4686,188,11,14650,7860
4687,188,12,14650,7860
4688,188,13,14650,7860
4689,188,14,14650,7860
4690,188,15,14650,7860
4691,188,16,14650,7860
4692,188,17,14650,7860
4693,188,18,14650,7860
4694,188,19,14650,7860
4695,188,20,14650,7860
4696,188,21,14650,7860
4697,188,22,14650,7860
4698,188,23,14650,7860
4699,188,24,14650,7860
4700,188,25,14650,7860
4701,189,1,14650,7860
4702,189,2,14650,7860
4703,189,3,14650,7860
4704,189,4,14650,7860
4705,189,5,14650,7860
4706,189,6,14650,7860
4707,189,7,14650,7860
4708,189,8,14650,7860
4709,189,9,14650,7860
4710,189,10,14650,7860
4711,189,11,14650,7860
4712,189,12,14650,7860
4713,189,13,14650,7860
4714,189,14,14650,7860
4715,189,15,14650,7860
4716,189,16,14650,7860
4717,189,17,14650,7860
4718,189,18,14650,7860
4719,189,19,14650,7860
4720,189,20,14650,7860
4721,189,21,14650,7860
4722,189,22,14650,7860
4723,189,23,14650,7860
4724,189,24,14650,7860
4725,189,25,14650,7860
4726,190,1,14650,7860
4727,190,2,14650,7860
4728,190,3,14650,7860
4729,190,4,14650,7860
4730,190,5,14650,7860
4731,190,6,14650,7860
4732,190,7,14650,7860
4733,190,8,14650,7860
4734,190,9,14650,7860
4735,190,10,14650,7860
4736,190,11,14650,7860
4737,190,12,14650,7860
4738,190,13,14650,7860
4739,190,14,14650,7860
4740,190,15,14650,7860
4741,190,16,14650,7860
4742,190,17,14650,7860
4743,190,18,14650,7860
4744,190,19,14650,7860
4745,190,20,14650,7860
4746,190,21,14650,7860
4747,190,22,14650,7860
4748,190,23,14650,7860
4749,190,24,14650,7860
4750,190,25,14650,7860
4751,191,1,14650,7860
4752,191,2,14650,7860
4753,191,3,14650,7860
4754,191,4,14650,7860
4755,191,5,14650,7860
4756,191,6,14650,7860
4757,191,7,14650,7860
4758,191,8,14650,7860
4759,191,9,14650,7860
4760,191,10,14650,7860
4761,191,11,14650,7860
4762,191,12,14650,7860
4763,191,13,14650,7860
4764,191,14,14650,7860
4765,191,15,14650,7860
4766,191,16,14650,7860
4767,191,17,14650,7860
4768,191,18,14650,7860
4769,191,19,14650,7860
4770,191,20,14650,7860
4771,191,21,14650,7860
4772,191,22,14650,7860
4773,191,23,14650,7860
4774,191,24,14650,7860
4775,191,25,14650,7860
4776,192,1,14650,7860
4777,192,2,14650,7860
4778,192,3,14650,7860
4779,192,4,14650,7860
4780,192,5,14650,7860
4781,192,6,14650,7860
4782,192,7,14650,7860
4783,192,8,14650,7860
4784,192,9,14650,7860
4785,192,10,14650,7860
4786,192,11,14650,7860
4787,192,12,14650,7860
4788,192,13,14650,7860
4789,192,14,14650,7860
4790,192,15,14650,7860
4791,192,16,14650,7860
4792,192,17,14650,7860
4793,192,18,14650,7860
4794,192,19,14650,7860
4795,192,20,14650,7860
4796,192,21,14650,7860
4797,192,22,14650,7860
4798,192,23,14650,7860
4799,192,24,14650,7860
4800,192,25,14650,7860
4801,193,1,14650,7860
4802,193,2,14650,7860
4803,193,3,14650,7860
4804,193,4,14650,7860
4805,193,5,14650,7860
4806,193,6,14650,7860
4807,193,7,14650,7860
4808,193,8,14650,7860
4809,193,9,14650,7860
4810,193,10,14650,7860
4811,193,11,14650,7860
4812,193,12,14650,7860
4813,193,13,14650,7860
4814,193,14,14650,7860
4815,193,15,14650,7860
4816,193,16,14650,7860
4817,193,17,14650,7860
4818,193,18,14650,7860
4819,193,19,14650,7860
4820,193,20,14650,7860
4821,193,21,14650,7860
4822,193,22,14650,7860
4823,193,23,14650,7860
4824,193,24,14650,7860
4825,193,25,14650,7860
4826,194,1,14650,7860
4827,194,2,14650,7860
4828,194,3,14650,7860
4829,194,4,14650,7860
4830,194,5,14650,7860
4831,194,6,14650,7860
4832,194,7,14650,7860
4833,194,8,14650,7860
4834,194,9,14650,7860
4835,194,10,14650,7860
4836,194,11,14650,7860
4837,194,12,14650,7860
4838,194,13,14650,7860
4839,194,14,14650,7860
4840,194,15,14650,7860
4841,194,16,14650,7860
4842,194,17,14650,7860
4843,194,18,14650,7860
4844,194,19,14650,7860
4845,194,20,14650,7860
4846,194,21,14650,7860
4847,194,22,14650,7860
4848,194,23,14650,7860
4849,194,24,14650,7860
4850,194,25,14650,7860
4851,195,1,14650,7860
4852,195,2,14650,7860
4853,195,3,14650,7860
4854,195,4,14650,7860
4855,195,5,14650,7860
4856,195,6,14650,7860
4857,195,7,14650,7860
4858,195,8,14650,7860
4859,195,9,14650,7860
4860,195,10,14650,7860
4861,195,11,14650,7860
4862,195,12,14650,7860
4863,195,13,14650,7860
4864,195,14,14650,7860
4865,195,15,14650,7860
4866,195,16,14650,7860
4867,195,17,14650,7860
4868,195,18,14650,7860
4869,195,19,14650,7860
4870,195,20,14650,7860
4871,195,21,14650,7860
4872,195,22,14650,7860
4873,195,23,14650,7860
4874,195,24,14650,7860
4875,195,25,14650,7860
4876,196,1,14650,7860
4877,196,2,14650,7860
4878,196,3,14650,7860
4879,196,4,14650,7860
4880,196,5,14650,7860
4881,196,6,14650,7860
4882,196,7,14650,7860
4883,196,8,14650,7860
4884,196,9,14650,7860
4885,196,10,14650,7860
4886,196,11,14650,7860
4887,196,12,14650,7860
4888,196,13,14650,7860
4889,196,14,14650,7860
4890,196,15,14650,7860
4891,196,16,14650,7860
4892,196,17,14650,7860
4893,196,18,14650,7860
4894,196,19,14650,7860
4895,196,20,14650,7860
4896,196,21,14650,7860
4897,196,22,14650,7860
4898,196,23,14650,7860
4899,196,24,14650,7860
4900,196,25,14650,7860
4901,197,1,14650,7860
4902,197,2,14650,7860
4903,197,3,14650,7860
4904,197,4,14650,7860
4905,197,5,14650,7860
4906,197,6,14650,7860
4907,197,7,14650,7860
4908,197,8,14650,7860
4909,197,9,14650,7860
4910,197,10,14650,7860
4911,197,11,14650,7860
4912,197,12,14650,7860
4913,197,13,14650,7860
4914,197,14,14650,7860
4915,197,15,14650,7860
4916,197,16,14650,7860
4917,197,17,14650,7860
4918,197,18,14650,7860
4919,197,19,14650,7860
4920,197,20,14650,7860
4921,197,21,14650,7860
4922,197,22,14650,7860
4923,197,23,14650,7860
4924,197,24,14650,7860
4925,197,25,14650,7860
4926,198,1,14650,7860
4927,198,2,14650,7860
4928,198,3,14650,7860
4929,198,4,14650,7860
4930,198,5,14650,7860
4931,198,6,14650,7860
4932,198,7,14650,7860
4933,198,8,14650,7860
4934,198,9,14650,7860
4935,198,10,14650,7860
4936,198,11,14650,7860
4937,198,12,14650,7860
4938,198,13,14650,7860
4939,198,14,14650,7860
4940,198,15,14650,7860
4941,198,16,14650,7860
4942,198,17,14650,7860
4943,198,18,14650,7860
4944,198,19,14650,7860
4945,198,20,14650,7860
4946,198,21,14650,7860
4947,198,22,14650,7860
4948,198,23,14650,7860
4949,198,24,14650,7860
4950,198,25,14650,7860
4951,199,1,14650,7860
4952,199,2,14650,7860
4953,199,3,14650,7860
4954,199,4,14650,7860
4955,199,5,14650,7860
4956,199,6,14650,7860
4957,199,7,14650,7860
4958,199,8,14650,7860
4959,199,9,14650,7860
4960,199,10,14650,7860
4961,199,11,14650,7860
4962,199,12,14650,7860
4963,199,13,14650,7860
4964,199,14,14650,7860
4965,199,15,14650,7860
4966,199,16,14650,7860
4967,199,17,14650,7860
4968,199,18,14650,7860
4969,199,19,14650,7860
4970,199,20,14650,7860
4971,199,21,14650,7860
4972,199,22,14650,7860
4973,199,23,14650,7860
4974,199,24,14650,7860
4975,199,25,14650,7860
4976,200,1,14650,7860
4977,200,2,14650,7860
4978,200,3,14650,7860
4979,200,4,14650,7860
4980,200,5,14650,7860
4981,200,6,14650,7860
4982,200,7,14650,7860
4983,200,8,14650,7860
4984,200,9,14650,7860
4985,200,10,14650,7860
4986,200,11,14650,7860
4987,200,12,14650,7860
4988,200,13,14650,7860
4989,200,14,14650,7860
4990,200,15,14650,7860
4991,200,16,14650,7860
4992,200,17,14650,7860
4993,200,18,14650,7860
4994,200,19,14650,7860
4995,200,20,14650,7860
4996,200,21,14650,7860
4997,200,22,14650,7860
4998,200,23,14650,7860
4999,200,24,14650,7860
5000,200,25,14650,7860
5001,201,1,14650,7860
5002,201,2,14650,7860
5003,201,3,14650,7860
5004,201,4,14650,7860
5005,201,5,14650,7860
5006,201,6,14650,7860
5007,201,7,14650,7860
5008,201,8,14650,7860
5009,201,9,14650,7860
5010,201,10,14650,7860
5011,201,11,14650,7860
5012,201,12,14650,7860
5013,201,13,14650,7860
5014,201,14,14650,7860
5015,201,15,14650,7860
5016,201,16,14650,7860
5017,201,17,14650,7860
5018,201,18,14650,7860
5019,201,19,14650,7860
5020,201,20,14650,7860
5021,201,21,14650,7860
5022,201,22,14650,7860
5023,201,23,14650,7860
5024,201,24,14650,7860
5025,201,25,14650,7860
5026,202,1,14650,7860
5027,202,2,14650,7860
5028,202,3,14650,7860
5029,202,4,14650,7860
5030,202,5,14650,7860
5031,202,6,14650,7860
5032,202,7,14650,7860
5033,202,8,14650,7860
5034,202,9,14650,7860
5035,202,10,14650,7860
5036,202,11,14650,7860
5037,202,12,14650,7860
5038,202,13,14650,7860
5039,202,14,14650,7860
5040,202,15,14650,7860
5041,202,16,14650,7860
5042,202,17,14650,7860
5043,202,18,14650,7860
5044,202,19,14650,7860
5045,202,20,14650,7860
5046,202,21,14650,7860
5047,202,22,14650,7860
5048,202,23,14650,7860
5049,202,24,14650,7860
5050,202,25,14650,7860
5051,203,1,14650,7860
5052,203,2,14650,7860
5053,203,3,14650,7860
5054,203,4,14650,7860
5055,203,5,14650,7860
5056,203,6,14650,7860
5057,203,7,14650,7860
5058,203,8,14650,7860
5059,203,9,14650,7860
5060,203,10,14650,7860
5061,203,11,14650,7860
5062,203,12,14650,7860
5063,203,13,14650,7860
5064,203,14,14650,7860
5065,203,15,14650,7860
5066,203,16,14650,7860
5067,203,17,14650,7860
5068,203,18,14650,7860
5069,203,19,14650,7860
5070,203,20,14650,7860
5071,203,21,14650,7860
5072,203,22,14650,7860
5073,203,23,14650,7860
5074,203,24,14650,7860
5075,203,25,14650,7860
5076,204,1,14650,7860
5077,204,2,14650,7860
5078,204,3,14650,7860
5079,204,4,14650,7860
5080,204,5,14650,7860
5081,204,6,14650,7860
5082,204,7,14650,7860
5083,204,8,14650,7860
5084,204,9,14650,7860
5085,204,10,14650,7860
5086,204,11,14650,7860
5087,204,12,14650,7860
5088,204,13,14650,7860
5089,204,14,14650,7860
5090,204,15,14650,7860
5091,204,16,14650,7860
5092,204,17,14650,7860
5093,204,18,14650,7860
5094,204,19,14650,7860
5095,204,20,14650,7860
5096,204,21,14650,7860
5097,204,22,14650,7860
5098,204,23,14650,7860
5099,204,24,14650,7860
5100,204,25,14650,7860
5101,205,1,14650,7860
5102,205,2,14650,7860
5103,205,3,14650,7860
5104,205,4,14650,7860
5105,205,5,14650,7860
5106,205,6,14650,7860
5107,205,7,14650,7860
5108,205,8,14650,7860
5109,205,9,14650,7860
5110,205,10,14650,7860
5111,205,11,14650,7860
5112,205,12,14650,7860
5113,205,13,14650,7860
5114,205,14,14650,7860
5115,205,15,14650,7860
5116,205,16,14650,7860
5117,205,17,14650,7860
5118,205,18,14650,7860
5119,205,19,14650,7860
5120,205,20,14650,7860
5121,205,21,14650,7860
5122,205,22,14650,7860
5123,205,23,14650,7860
5124,205,24,14650,7860
5125,205,25,14650,7860
5126,206,1,14650,7860
5127,206,2,14650,7860
5128,206,3,14650,7860
5129,206,4,14650,7860
5130,206,5,14650,7860
5131,206,6,14650,7860
5132,206,7,14650,7860
5133,206,8,14650,7860
5134,206,9,14650,7860
5135,206,10,14650,7860
5136,206,11,14650,7860
5137,206,12,14650,7860
5138,206,13,14650,7860
5139,206,14,14650,7860
5140,206,15,14650,7860
5141,206,16,14650,7860
5142,206,17,14650,7860
5143,206,18,14650,7860
5144,206,19,14650,7860
5145,206,20,14650,7860
5146,206,21,14650,7860
5147,206,22,14650,7860
5148,206,23,14650,7860
5149,206,24,14650,7860
5150,206,25,14650,7860
5151,207,1,14650,7860
5152,207,2,14650,7860
5153,207,3,14650,7860
5154,207,4,14650,7860
5155,207,5,14650,7860
5156,207,6,14650,7860
5157,207,7,14650,7860
5158,207,8,14650,7860
5159,207,9,14650,7860
5160,207,10,14650,7860
5161,207,11,14650,7860
5162,207,12,14650,7860
5163,207,13,14650,7860
5164,207,14,14650,7860
5165,207,15,14650,7860
5166,207,16,14650,7860
5167,207,17,14650,7860
5168,207,18,14650,7860
5169,207,19,14650,7860
5170,207,20,14650,7860
5171,207,21,14650,7860
5172,207,22,14650,7860
5173,207,23,14650,7860
5174,207,24,14650,7860
5175,207,25,14650,7860
5176,208,1,14650,7860
5177,208,2,14650,7860
5178,208,3,14650,7860
5179,208,4,14650,7860
5180,208,5,14650,7860
5181,208,6,14650,7860
5182,208,7,14650,7860
5183,208,8,14650,7860
5184,208,9,14650,7860
5185,208,10,14650,7860
5186,208,11,14650,7860
5187,208,12,14650,7860
5188,208,13,14650,7860
5189,208,14,14650,7860
5190,208,15,14650,7860
5191,208,16,14650,7860
5192,208,17,14650,7860
5193,208,18,14650,7860
5194,208,19,14650,7860
5195,208,20,14650,7860
5196,208,21,14650,7860
5197,208,22,14650,7860
5198,208,23,14650,7860
5199,208,24,14650,7860
5200,208,25,14650,7860
5201,209,1,14650,7860
5202,209,2,14650,7860
5203,209,3,14650,7860
5204,209,4,14650,7860
5205,209,5,14650,7860
5206,209,6,14650,7860
5207,209,7,14650,7860
5208,209,8,14650,7860
5209,209,9,14650,7860
5210,209,10,14650,7860
5211,209,11,14650,7860
5212,209,12,14650,7860
5213,209,13,14650,7860
5214,209,14,14650,7860
5215,209,15,14650,7860
5216,209,16,14650,7860
5217,209,17,14650,7860
5218,209,18,14650,7860
5219,209,19,14650,7860
5220,209,20,14650,7860
5221,209,21,14650,7860
5222,209,22,14650,7860
5223,209,23,14650,7860
5224,209,24,14650,7860
5225,209,25,14650,7860
5226,210,1,14650,7860
5227,210,2,14650,7860
5228,210,3,14650,7860
5229,210,4,14650,7860
5230,210,5,14650,7860
5231,210,6,14650,7860
5232,210,7,14650,7860
5233,210,8,14650,7860
5234,210,9,14650,7860
5235,210,10,14650,7860
5236,210,11,14650,7860
5237,210,12,14650,7860
5238,210,13,14650,7860
5239,210,14,14650,7860
5240,210,15,14650,7860
5241,210,16,14650,7860
5242,210,17,14650,7860
5243,210,18,14650,7860
5244,210,19,14650,7860
5245,210,20,14650,7860
5246,210,21,14650,7860
5247,210,22,14650,7860
5248,210,23,14650,7860
5249,210,24,14650,7860
5250,210,25,14650,7860
5251,211,1,14650,7860
5252,211,2,14650,7860
5253,211,3,14650,7860
5254,211,4,14650,7860
5255,211,5,14650,7860
5256,211,6,14650,7860
5257,211,7,14650,7860
5258,211,8,14650,7860
5259,211,9,14650,7860
5260,211,10,14650,7860
5261,211,11,14650,7860
5262,211,12,14650,7860
5263,211,13,14650,7860
5264,211,14,14650,7860
5265,211,15,14650,7860
5266,211,16,14650,7860
5267,211,17,14650,7860
5268,211,18,14650,7860
5269,211,19,14650,7860
5270,211,20,14650,7860
5271,211,21,14650,7860
5272,211,22,14650,7860
5273,211,23,14650,7860
5274,211,24,14650,7860
5275,211,25,14650,7860
5276,212,1,14650,7860
5277,212,2,14650,7860
5278,212,3,14650,7860
5279,212,4,14650,7860
5280,212,5,14650,7860
5281,212,6,14650,7860
5282,212,7,14650,7860
5283,212,8,14650,7860
5284,212,9,14650,7860
5285,212,10,14650,7860
5286,212,11,14650,7860
5287,212,12,14650,7860
5288,212,13,14650,7860
5289,212,14,14650,7860
5290,212,15,14650,7860
5291,212,16,14650,7860
5292,212,17,14650,7860
5293,212,18,14650,7860
5294,212,19,14650,7860
5295,212,20,14650,7860
5296,212,21,14650,7860
5297,212,22,14650,7860
5298,212,23,14650,7860
5299,212,24,14650,7860
5300,212,25,14650,7860
5301,213,1,14650,7860
5302,213,2,14650,7860
5303,213,3,14650,7860
5304,213,4,14650,7860
5305,213,5,14650,7860
5306,213,6,14650,7860
5307,213,7,14650,7860
5308,213,8,14650,7860
5309,213,9,14650,7860
5310,213,10,14650,7860
5311,213,11,14650,7860
5312,213,12,14650,7860
5313,213,13,14650,7860
5314,213,14,14650,7860
5315,213,15,14650,7860
5316,213,16,14650,7860
5317,213,17,14650,7860
5318,213,18,14650,7860
5319,213,19,14650,7860
5320,213,20,14650,7860
5321,213,21,14650,7860
5322,213,22,14650,7860
5323,213,23,14650,7860
5324,213,24,14650,7860
5325,213,25,14650,7860
5326,214,1,14650,7860
5327,214,2,14650,7860
5328,214,3,14650,7860
5329,214,4,14650,7860
5330,214,5,14650,7860
5331,214,6,14650,7860
5332,214,7,14650,7860
5333,214,8,14650,7860
5334,214,9,14650,7860
5335,214,10,14650,7860
5336,214,11,14650,7860
5337,214,12,14650,7860
5338,214,13,14650,7860
5339,214,14,14650,7860
5340,214,15,14650,7860
5341,214,16,14650,7860
5342,214,17,14650,7860
5343,214,18,14650,7860
5344,214,19,14650,7860
5345,214,20,14650,7860
5346,214,21,14650,7860
5347,214,22,14650,7860
5348,214,23,14650,7860
5349,214,24,14650,7860
5350,214,25,14650,7860
5351,215,1,14650,7860
5352,215,2,14650,7860
5353,215,3,14650,7860
5354,215,4,14650,7860
5355,215,5,14650,7860
5356,215,6,14650,7860
5357,215,7,14650,7860
5358,215,8,14650,7860
5359,215,9,14650,7860
5360,215,10,14650,7860
5361,215,11,14650,7860
5362,215,12,14650,7860
5363,215,13,14650,7860
5364,215,14,14650,7860
5365,215,15,14650,7860
5366,215,16,14650,7860
5367,215,17,14650,7860
5368,215,18,14650,7860
5369,215,19,14650,7860
5370,215,20,14650,7860
5371,215,21,14650,7860
5372,215,22,14650,7860
5373,215,23,14650,7860
5374,215,24,14650,7860
5375,215,25,14650,7860
5376,216,1,14650,7860
5377,216,2,14650,7860
5378,216,3,14650,7860
5379,216,4,14650,7860
5380,216,5,14650,7860
5381,216,6,14650,7860
5382,216,7,14650,7860
5383,216,8,14650,7860
5384,216,9,14650,7860
5385,216,10,14650,7860
5386,216,11,14650,7860
5387,216,12,14650,7860
5388,216,13,14650,7860
5389,216,14,14650,7860
5390,216,15,14650,7860
5391,216,16,14650,7860
5392,216,17,14650,7860
5393,216,18,14650,7860
5394,216,19,14650,7860
5395,216,20,14650,7860
5396,216,21,14650,7860
5397,216,22,14650,7860
5398,216,23,14650,7860
5399,216,24,14650,7860
5400,216,25,14650,7860
5401,217,1,14650,7860
5402,217,2,14650,7860
5403,217,3,14650,7860
5404,217,4,14650,7860
5405,217,5,14650,7860
5406,217,6,14650,7860
5407,217,7,14650,7860
5408,217,8,14650,7860
5409,217,9,14650,7860
5410,217,10,14650,7860
5411,217,11,14650,7860
5412,217,12,14650,7860
5413,217,13,14650,7860
5414,217,14,14650,7860
5415,217,15,14650,7860
5416,217,16,14650,7860
5417,217,17,14650,7860
5418,217,18,14650,7860
5419,217,19,14650,7860
5420,217,20,14650,7860
5421,217,21,14650,7860
5422,217,22,14650,7860
5423,217,23,14650,7860
5424,217,24,14650,7860
5425,217,25,14650,7860
5426,218,1,14650,7860
5427,218,2,14650,7860
5428,218,3,14650,7860
5429,218,4,14650,7860
5430,218,5,14650,7860
5431,218,6,14650,7860
5432,218,7,14650,7860
5433,218,8,14650,7860
5434,218,9,14650,7860
5435,218,10,14650,7860
5436,218,11,14650,7860
5437,218,12,14650,7860
5438,218,13,14650,7860
5439,218,14,14650,7860
5440,218,15,14650,7860
5441,218,16,14650,7860
5442,218,17,14650,7860
5443,218,18,14650,7860
5444,218,19,14650,7860
5445,218,20,14650,7860
5446,218,21,14650,7860
5447,218,22,14650,7860
5448,218,23,14650,7860
5449,218,24,14650,7860
5450,218,25,14650,7860
5451,219,1,14650,7860
5452,219,2,14650,7860
5453,219,3,14650,7860
5454,219,4,14650,7860
5455,219,5,14650,7860
5456,219,6,14650,7860
5457,219,7,14650,7860
5458,219,8,14650,7860
5459,219,9,14650,7860
5460,219,10,14650,7860
5461,219,11,14650,7860
5462,219,12,14650,7860
5463,219,13,14650,7860
5464,219,14,14650,7860
5465,219,15,14650,7860
5466,219,16,14650,7860
5467,219,17,14650,7860
5468,219,18,14650,7860
5469,219,19,14650,7860
5470,219,20,14650,7860
5471,219,21,14650,7860
5472,219,22,14650,7860
5473,219,23,14650,7860
5474,219,24,14650,7860
5475,219,25,14650,7860
5476,220,1,14650,7860
5477,220,2,14650,7860
5478,220,3,14650,7860
5479,220,4,14650,7860
5480,220,5,14650,7860
5481,220,6,14650,7860
5482,220,7,14650,7860
5483,220,8,14650,7860
5484,220,9,14650,7860
5485,220,10,14650,7860
5486,220,11,14650,7860
5487,220,12,14650,7860
5488,220,13,14650,7860
