id,race_set_id,scenario_group_id,target_type,sort_id,turn,race_type,condition_type,condition_id,condition_value_1,condition_value_2,determine_race,determine_race_flag,alt_determine_race,alt_determine_race_flag,determine_race_for_generate
1640,1134,100,1,4,34,0,1,165,5,0,0,0,0,0,0
1641,1134,100,1,5,44,0,1,167,3,0,0,0,0,0,0
1642,1134,100,1,6,51,0,1,9,3,0,1,0,99,0,99
1643,1134,100,1,6,54,0,1,13,3,0,2,113401,0,0,0
1644,1134,100,1,7,56,0,1,1076,3,0,3,113402,0,0,0
1645,1134,100,1,8,60,0,1,74,3,0,0,0,0,0,0
1646,1134,100,1,9,66,0,1,85,1,0,0,0,0,0,0
1647,1134,100,1,10,70,0,1,79,3,0,0,0,0,0,0
1648,1134,701,3,11,74,1,1,10001,1,0,0,0,0,0,0
1649,1134,701,3,12,76,2,1,10002,1,0,0,0,0,0,0
1650,1134,701,3,13,78,3,1,10003,1,0,0,0,0,0,0
40000,10001,4,1,1,12,0,8,0,40000,0,0,0,0,0,0
40001,10001,4,1,2,24,0,7,0,60,0,0,0,0,0,0
40002,10001,4,1,3,48,0,7,0,200,0,0,0,0,0,0
40003,10001,4,1,4,72,0,7,0,300,0,0,0,0,0,0
40004,10001,4,3,5,74,1,9,40001,18,0,0,0,0,0,0
40005,10001,4,3,6,76,2,9,40002,18,0,0,0,0,0,0
40006,10001,4,3,7,78,3,9,40003,1,0,0,0,0,0,0
40007,10002,4,1,1,12,0,8,0,40000,0,0,0,0,0,0
40008,10002,4,1,2,24,0,7,0,60,0,0,0,0,0,0
40009,10002,4,1,3,48,0,7,0,300,0,0,0,0,0,0
40010,10002,4,1,4,72,0,7,0,300,0,0,0,0,0,0
40011,10002,4,3,5,74,1,9,40001,18,0,0,0,0,0,0
40012,10002,4,3,6,76,2,9,40002,18,0,0,0,0,0,0
40013,10002,4,3,7,78,3,9,40003,1,0,0,0,0,0,0
40014,10003,4,1,1,12,0,8,0,40000,0,0,0,0,0,0
40015,10003,4,1,2,24,0,7,0,60,0,0,0,0,0,0
40016,10003,4,1,3,48,0,7,0,300,0,0,0,0,0,0
40017,10003,4,1,4,72,0,7,0,300,0,0,0,0,0,0
40018,10003,4,3,5,74,1,9,40001,18,0,0,0,0,0,0
40019,10003,4,3,6,76,2,9,40002,18,0,0,0,0,0,0
40020,10003,4,3,7,78,3,9,40003,1,0,0,0,0,0,0
40021,10004,4,1,1,12,0,8,0,40000,0,0,0,0,0,0
40022,10004,4,1,2,24,0,7,0,60,0,0,0,0,0,0
40023,10004,4,1,3,48,0,7,0,300,0,0,0,0,0,0
40024,10004,4,1,4,72,0,7,0,300,0,0,0,0,0,0
40025,10004,4,3,5,74,1,9,40001,18,0,0,0,0,0,0
40026,10004,4,3,6,76,2,9,40002,18,0,0,0,0,0,0
40027,10004,4,3,7,78,3,9,40003,1,0,0,0,0,0,0
40035,10006,4,1,1,12,0,8,0,40000,0,0,0,0,0,0
40036,10006,4,1,2,24,0,7,0,30,0,0,0,0,0,0
40037,10006,4,1,3,48,0,7,0,200,0,0,0,0,0,0
40038,10006,4,1,4,72,0,7,0,300,0,0,0,0,0,0
40039,10006,4,3,5,74,1,9,40001,18,0,0,0,0,0,0
40040,10006,4,3,6,76,2,9,40002,18,0,0,0,0,0,0
40041,10006,4,3,7,78,3,9,40003,1,0,0,0,0,0,0
40042,10007,4,1,1,12,0,8,0,40000,0,0,0,0,0,0
40043,10007,4,1,2,24,0,7,0,30,0,0,0,0,0,0
40044,10007,4,1,3,48,0,7,0,200,0,0,0,0,0,0
40045,10007,4,1,4,72,0,7,0,300,0,0,0,0,0,0
40046,10007,4,3,5,74,1,9,40001,18,0,0,0,0,0,0
40047,10007,4,3,6,76,2,9,40002,18,0,0,0,0,0,0
40048,10007,4,3,7,78,3,9,40003,1,0,0,0,0,0,0
60001,20000,6,1,1,12,0,8,0,40000,0,0,0,0,0,0
60002,20000,6,1,2,24,0,11,0,7000,0,0,0,0,0,0
60003,20000,6,1,3,34,0,1,166,3,0,0,0,0,0,0
60004,20000,6,1,4,41,0,1,60005,0,0,0,0,0,0,0
60005,20000,6,1,5,43,0,1,60006,0,0,0,0,0,0,0
60006,20000,6,1,6,54,0,11,0,42000,0,0,0,0,0,0
60007,20000,6,1,7,60,0,1,74,3,0,0,0,0,0,0
60008,20000,6,1,8,65,0,1,60007,0,0,0,0,0,0,0
60009,20000,6,1,9,67,0,1,60008,5,0,0,0,0,0,0
130001,30000,13,1,1,12,0,13,0,40000,0,0,0,0,0,0
131012,30000,13,1,2,21,0,1,626,5,0,11301,101,0,0,11301
131013,30000,13,1,3,34,0,1,210,3,0,11301,101,0,0,11301
131014,30000,13,1,4,42,0,1,75,1,0,11301,101,0,0,11301
131015,30000,13,1,5,54,0,1,2,1,0,11301,101,0,0,11301
131016,30000,13,1,6,69,0,1,130001,1,0,11301,101,0,0,11301
131022,30000,13,1,2,23,0,1,624,5,0,11301,102,0,0,11301
131023,30000,13,1,3,33,0,1,164,3,0,11301,102,0,0,11301
131024,30000,13,1,4,46,0,1,78,1,0,11301,102,0,0,11301
131025,30000,13,1,5,59,0,1,73,1,0,11301,102,0,0,11301
131026,30000,13,1,6,69,0,1,130002,1,0,11301,102,0,0,11301
131032,30000,13,1,2,23,0,1,623,5,0,11301,103,0,0,11301
131033,30000,13,1,3,34,0,1,165,3,0,11301,103,0,0,11301
131034,30000,13,1,4,45,0,1,77,1,0,11301,103,0,0,11301
131035,30000,13,1,5,57,0,1,5,1,0,11301,103,0,0,11301
131036,30000,13,1,6,69,0,1,130003,1,0,11301,103,0,0,11301
131042,30000,13,1,2,24,0,1,625,5,0,11301,104,0,0,11301
131043,30000,13,1,3,34,0,1,166,3,0,11301,104,0,0,11301
131044,30000,13,1,4,46,0,1,79,1,0,11301,104,0,0,11301
131045,30000,13,1,5,60,0,1,74,1,0,11301,104,0,0,11301
131046,30000,13,1,6,69,0,1,130004,1,0,11301,104,0,0,11301
131052,30000,13,1,2,21,0,1,1039,5,0,11301,105,0,0,11301
131053,30000,13,1,3,29,0,1,201,3,0,11301,105,0,0,11301
131054,30000,13,1,4,45,0,1,20002,1,0,11301,105,0,0,11301
131055,30000,13,1,5,50,0,1,22,1,0,11301,105,0,0,11301
131056,30000,13,1,6,69,0,1,130005,1,0,11301,105,0,0,11301
131062,30000,13,1,2,21,0,1,1039,5,0,11301,106,0,0,11301
131063,30000,13,1,3,29,0,1,201,3,0,11301,106,0,0,11301
131064,30000,13,1,4,45,0,1,20002,1,0,11301,106,0,0,11301
131065,30000,13,1,5,50,0,1,22,1,0,11301,106,0,0,11301
131066,30000,13,1,6,69,0,1,130006,1,0,11301,106,0,0,11301
131072,30000,13,1,2,24,0,1,1107,5,0,11301,107,0,0,11301
131073,30000,13,1,3,36,0,1,189,3,0,11301,107,0,0,11301
131074,30000,13,1,4,43,0,1,1109,1,0,11301,107,0,0,11301
131075,30000,13,1,5,52,0,1,1,1,0,11301,107,0,0,11301
131076,30000,13,1,6,69,0,1,130007,1,0,11301,107,0,0,11301
131082,30000,13,1,2,24,0,1,1107,5,0,11301,108,0,0,11301
131083,30000,13,1,3,35,0,1,1122,3,0,11301,108,0,0,11301
131084,30000,13,1,4,45,0,1,20001,1,0,11301,108,0,0,11301
131085,30000,13,1,5,50,0,1,1125,1,0,11301,108,0,0,11301
131086,30000,13,1,6,69,0,1,130008,1,0,11301,108,0,0,11301
131092,30000,13,1,2,24,0,1,1107,5,0,11301,109,0,0,11301
131093,30000,13,1,3,37,0,1,1023,3,0,11301,109,0,0,11301
131094,30000,13,1,4,45,0,1,20003,1,0,11301,109,0,0,11301
131095,30000,13,1,5,60,0,1,1022,1,0,11301,109,0,0,11301
131096,30000,13,1,6,69,0,1,130009,1,0,11301,109,0,0,11301
131102,30000,13,1,2,21,0,1,626,5,0,11301,110,0,0,11301
131103,30000,13,1,3,34,0,1,210,3,0,11301,110,0,0,11301
131104,30000,13,1,4,42,0,1,75,1,0,11301,110,0,0,11301
131105,30000,13,1,5,54,0,1,2,1,0,11301,110,0,0,11301
131106,30000,13,1,6,69,0,1,130010,1,0,11301,110,0,0,11301
131112,30000,13,1,2,23,0,1,624,5,0,11301,111,0,0,11301
131113,30000,13,1,3,33,0,1,164,3,0,11301,111,0,0,11301
131114,30000,13,1,4,46,0,1,78,1,0,11301,111,0,0,11301
131115,30000,13,1,5,59,0,1,73,1,0,11301,111,0,0,11301
131116,30000,13,1,6,69,0,1,130011,1,0,11301,111,0,0,11301
131122,30000,13,1,2,23,0,1,623,5,0,11301,112,0,0,11301
131123,30000,13,1,3,34,0,1,165,3,0,11301,112,0,0,11301
131124,30000,13,1,4,45,0,1,77,1,0,11301,112,0,0,11301
131125,30000,13,1,5,57,0,1,5,1,0,11301,112,0,0,11301
131126,30000,13,1,6,69,0,1,130012,1,0,11301,112,0,0,11301
131132,30000,13,1,2,24,0,1,625,5,0,11301,113,0,0,11301
131133,30000,13,1,3,34,0,1,166,3,0,11301,113,0,0,11301
131134,30000,13,1,4,46,0,1,79,1,0,11301,113,0,0,11301
131135,30000,13,1,5,60,0,1,74,1,0,11301,113,0,0,11301
131136,30000,13,1,6,69,0,1,130013,1,0,11301,113,0,0,11301
131142,30000,13,1,2,21,0,1,1039,5,0,11301,114,0,0,11301
131143,30000,13,1,3,29,0,1,201,3,0,11301,114,0,0,11301
131144,30000,13,1,4,45,0,1,20002,1,0,11301,114,0,0,11301
131145,30000,13,1,5,50,0,1,22,1,0,11301,114,0,0,11301
131146,30000,13,1,6,69,0,1,130014,1,0,11301,114,0,0,11301
131152,30000,13,1,2,21,0,1,1039,5,0,11301,115,0,0,11301
131153,30000,13,1,3,29,0,1,201,3,0,11301,115,0,0,11301
131154,30000,13,1,4,45,0,1,20002,1,0,11301,115,0,0,11301
131155,30000,13,1,5,50,0,1,22,1,0,11301,115,0,0,11301
131156,30000,13,1,6,69,0,1,130015,1,0,11301,115,0,0,11301
131162,30000,13,1,2,24,0,1,1107,5,0,11301,116,0,0,11301
131163,30000,13,1,3,36,0,1,189,3,0,11301,116,0,0,11301
131164,30000,13,1,4,43,0,1,1109,1,0,11301,116,0,0,11301
131165,30000,13,1,5,52,0,1,1,1,0,11301,116,0,0,11301
131166,30000,13,1,6,69,0,1,130016,1,0,11301,116,0,0,11301
131172,30000,13,1,2,24,0,1,1107,5,0,11301,117,0,0,11301
131173,30000,13,1,3,35,0,1,1122,3,0,11301,117,0,0,11301
131174,30000,13,1,4,45,0,1,20001,1,0,11301,117,0,0,11301
131175,30000,13,1,5,50,0,1,1125,1,0,11301,117,0,0,11301
131176,30000,13,1,6,69,0,1,130017,1,0,11301,117,0,0,11301
131182,30000,13,1,2,24,0,1,1107,5,0,11301,118,0,0,11301
131183,30000,13,1,3,37,0,1,1023,3,0,11301,118,0,0,11301
131184,30000,13,1,4,45,0,1,20003,1,0,11301,118,0,0,11301
131185,30000,13,1,5,60,0,1,1022,1,0,11301,118,0,0,11301
131186,30000,13,1,6,69,0,1,130018,1,0,11301,118,0,0,11301
990000,999999,5,3,50,78,3,1,50004,1,0,0,0,0,0,0
